text_res_unit_nbr,Count
515A,2
515B,1
515D,1
516,119
5160,3
5161,1
5162,1
5163,1
5164,1
516A,2
517,110
517B,1
517D,1
518,105
518B,1
519,58
519A,1
51A,1
51D,1
51E,1
52,123
520,76
5200,5
5201,30
5202,30
5203,24
5204,28
5205,33
5206,35
5207,21
5208,17
5209,8
520C,1
521,86
5210,13
5211,15
5212,11
5213,5
5214,9
5215,3
5216,10
5217,4
5218,3
5219,4
521D,1
522,110
5220,1
5221,1
5222,3
5223,2
5224,3
5225,1
5226,1
5227,1
5228,1
5229,2
522A,1
523,77
5230,3
5231,3
5232,3
5233,1
5234,2
5236,2
5237,1
5239,1
524,86
5240,3
5241,2
5242,2
5244,3
5245,3
5246,2
5247,3
5248,2
5249,2
525,65
5250,3
5251,1
5252,1
5253,1
5255,1
5256,1
5257,1
5259,1
526,52
5261,3
5263,1
5264,1
527,55
528,44
528A,2
529,23
52B,3
52L,1
53,141
530,13
5300,5
5301,20
5302,16
5303,27
5304,21
5304A,1
5305,14
5306,19
5307,17
5308,16
5309,13
531,32
5310,12
5311,18
5312,9
5313,5
5314,6
5315,2
5316,7
5317,3
5318,4
5319,3
532,40
5320,4
5324,1
5326,2
5327,3
5328,3
5329,1
533,30
5332,2
5333,1
5336,1
5338,2
534,32
5340,1
5341,3
5342,1
5343,4
5344,1
5345,1
5348,2
5349,3
535,31
5350,1
5352,1
5356,2
5359,2
536,19
5360,1
5361,2
5363,1
537,29
538,20
539,16
53B,2
54,123
540,20
5400,4
5401,13
5402,16
5403,9
5404,10
5405,9
5406,13
5407,8
5408,8
5409,13
541,18
5410,10
5411,8
5412,4
5413,3
5414,4
5416,1
5417,3
542,20
5420,2
5424,1
5429,1
543,6
5430,1
5432,2
5433,1
5434,1
5436,1
5438,1
543A,1
544,12
5441,1
5443,1
5446,2
5449,1
545,11
5454,1
5456,2
5457,2
546,14
5460,1
5461,1
5462,2
5463,2
5464,2
547,11
548,11
549,8
54B,2
55,129
550,5
551,15
551S OSW,1
552,4
552A,1
553,13
554,17
555,6
556,10
5562,1
557,7
558,4
559,7
559-A,1
55B,1
55W,2
56,112
560,6
561,10
562,6
563,6
564,3
565,8
566,6
567,5
568,2
569,7
5691,1
56B,1
57,117
570,1
571,6
572,1
573,6
574,3
575,4
576,4
577,6
578,8
579,4
58,115
580,5
5800,1
581,5
582,7
583,2
584,5
585,3
586,3
587,3
588,4
589,2
58B,1
58D,1
59,89
590,2
591,3
592,3
593,1
594,2
595,5
596,3
597,1
599,2
59D,1
5A,83
5A1,2
5A3,2
5B,87
5B10,2
5C,28
5D,31
5E,22
5F,13
5G,7
5H,9
5I,4
5J,4
5K,3
5N,1
5O,1
5P,3
5Q,2
5R,2
5T,1
5V,1
5W,3
5Y,1
5Z,1
6,2379
6-101,1
6-102,2
6-103,1
6-104,3
6-106,3
6-108,1
6-1D,1
6-201,6
6-202,1
6-203,3
6-204,3
6-205,2
6-206,4
6-207,2
6-208,1
6-301,1
6-302,1
6-305,2
6-307,1
6-626A,1
6-628C,1
6-635B,1
6-B,2
6-D,1
6-E,1
6-G,1
6 - 207,1
6 #202,1
6 E,1
60,98
600,30
6001,1
6002,1
6003,1
6004,1
6006,2
6007,1
6008,2
601,235
6010,3
6012,1
602,239
6023,1
602D,1
603,197
6031,1
603A,1
604,194
604A,1
605,167
6053,1
605F,1
606,167
607,145
608,135
609,116
609A,1
60A,1
60B,3
60D,1
61,122
610,105
6100,2
6101,20
6102,30
6103,20
6104,26
6105,25
6106,33
6107,15
6108,21
6109,8
610D,1
611,133
6110,7
6111,5
6112,7
6113,3
6114,5
6115,2
6116,2
6119,3
611A,2
611B,1
611C,1
612,155
612 HASH,1
6123,1
613,107
613B,1
614,114
6140,1
615,107
616,93
617,73
618,52
619,30
62,103
620,42
6200,2
6201,28
6202,36
6203,28
6204,22
6205,24
6206,25
6207,20
6208,19
6209,11
621,61
621 C,1
6210,15
6211,8
6212,12
6213,5
6214,4
6215,2
6216,5
6217,2
6218,2
6219,1
622,61
6221,1
623,47
6231,1
6233,1
624,56
625,42
625-A,1
625B,1
626,47
627,26
627B,1
628,39
629,7
63,84
63-06,1
630,12
6301,22
6302,22
6303,14
6303A,1
6304,15
6305,13
6306,18
6307,11
6308,15
6309,5
631,17
6310,10
6311,6
6312,14
6313,1
6314,3
6316,4
6317,2
6318,1
6319,2
631A,1
632,23
632A,1
632B,1
633,19
634,19
635,22
635B,1
636,20
637,15
6373,1
638,20
639,5
64,100
640,8
6400,2
6401,6
6402,4
6403,1
6404,6
6405,5
6406,7
6407,6
6408,7
6409,8
641,4
6410,6
6411,8
6412,8
6413,5
6415,1
6416,2
642,3
643,3
644,4
646,1
647,1
648,2
65,92
650,3
651,1
651A,1
652,2
654,1
655,1
656,3
657,1
659,1
66,104
66-B,1
661,1
6611,1
6617,1
66215,1
663,1
6635,1
664,1
6647,1
665,3
666,1
6661,1
668,1
67,84
670,2
671,1
674,1
678,1
67B,1
68,77
680,1
682,2
689,1
69,84
697,1
6A,63
6A1,1
6A2,1
6B,73
6B3,1
6B9,1
6C,29
6C12,2
6C6,1
6D,21
6E,9
6F,10
6G,4
6H,8
6I,2
6IK,4
6J,1
6K,2
6L,3
6M,1
6N,4
6Q,3
6R,1
6S,1
6W,3
6X,1
6Y,1
7,1878
7-1,1
7-101,4
7-102,2
7-103,1
7-104,2
7-105,1
7-106,1
7-107,1
7-108,1
7-201,1
7-202,3
7-203,3
7-204,4
7-205,2
7-206,2
7-207,2
7-303,1
7-305,1
7-306,1
7-308,1
7-704,1
7-714,1
7-722,1
7-724A,1
7-725,1
7-734,1
7-A,1
7-K,1
7 E,1
70,75
700,18
700-1,1
7001A,1
7001B,1
700A,1
700B,1
701,197
702,192
703,205
703-2,1
704,177
705,157
706,164
707,127
708,136
709,96
709E,2
70A,2
70B,4
71,104
710,107
7100,1
7101,18
7102,33
7103,24
7104,25
7105,15
7106,25
7107,11
7108,17
7109,5
711,129
7110,10
7111,7
7112,7
7113,1
7114,7
7115,4
7117,4
7119,2
712,123
712-2,1
7121,4
7124,1
712A,1
713,96
7131,1
713A,1
714,105
714-A,1
714A,1
715,78
715B,1
716,80
717,61
718,58
719,33
72,92
720,35
7200,1
7201,25
7202,22
7203,16
7204,27
7205,21
7206,17
7207,19
7208,13
7209,9
721,66
721 C,1
7210,13
7211,10
7212,12
7213,4
7214,1
7215,2
7216,5
7217,3
7218,3
7219,4
721D,1
722,66
7220,1
7221,2
7222,3
7224,2
723,64
7231,1
7234,1
724,63
725,27
726,27
7262B,1
727,25
728,35
729,11
729B,1
73,72
730,9
7300,1
7301,10
7302,13
7303,16
7304,12
7305,15
7306,28
7307,12
7308,7
7309,6
731,23
7310,10
7311,10
7312,12
7313,5
7314,5
7315,2
7316,2
7317,3
7318,3
7319,1
732,32
7321,1
733,19
733-B,1
734,18
734-B,1
735,15
736,21
737,20
738,17
739,1
73A,1
74,80
740,7
7401,5
7402,7
7403,5
7404,8
7405,3
7406,8
7407,4
7408,5
7409,5
741,4
7410,2
7411,5
7412,4
7413,2
7414,4
742,3
743,1
744A,1
745,1
746,2
747,3
748,1
749,1
7494,1
74A,1
75,81
751,1
751 B,1
752,2
753,1
754,1
754-3,1
755,2
756,1
757,1
758,1
759,1
75A,1
75B,2
76,84
760,1
7627,1
764,1
76A,1
76B,1
77,51
774,1
77A,2
77B,3
78,69
783,1
78B,2
79,72
792,1
795,1
7A,53
7A2,1
7A5,2
7B,63
7B3,1
7C,28
7D,23
7E,18
7F,11
7G,2
7H,8
7I,2
7J,5
7K,1
7M,4
7N,3
7P,4
7Q,2
7R,2
7U,1
7W,3
8,1886
8-101,1
8-102,2
8-103,2
8-104,1
8-105,1
8-106,1
8-107,1
8-108,1
8-11,1
8-201,1
8-202,1
8-203,4
8-204,4
8-206,4
8-207,1
8-208,1
8-301,3
8-302,1
8-303,1
8-304,2
8-305,1
8-307,1
8-308,1
8-814,1
8-823C,1
8-838C,1
8-B,2
8-I,1
8 B,2
80,63
800,17
801,196
802,184
802-14,1
8022,4
802A,1
803,180
804,140
8048,2
805,141
806,119
807,132
808,99
809,86
809B,1
81,79
810,80
8100,1
8101,14
8102,25
8103,26
8104,13
8105,20
8106,25
8107,12
8108,21
8109,4
811,112
8110,8
8111,3
8112,8
8113,6
8114,2
8115,1
8116,1
8118,2
8119,3
812,107
8120,1
8121,1
8123,4
813,88
8131,1
8132,1
8133,1
814,100
815,64
816,76
817,39
818,47
819,27
82,70
820,27
8201,20
8202,19
8203,20
8204,13
8205,16
8206,18
8207,7
8208,16
8209,11
821,62
821-B,1
8210,7
8211,9
8212,5
8213,4
8214,3
8215,1
8216,1
8217,2
822,60
822-A,1
8221,2
8222,1
8223,3
822A,1
822C,1
823,56
8231,1
8233,1
8234,1
824,62
825,26
8252,1
825A,1
826,26
827,24
828,21
828A,1
829,5
83,80
830,5
8300,2
8301,4
8302,10
8303,11
8304,7
8305,13
8306,13
8307,8
8308,7
8309,9
831,16
8310,6
8311,9
8312,6
8313,3
8314,4
8315,2
8316,1
8318,1
8319,1
832,20
8320,2
8321,1
833,14
834,15
835,13
836,14
836A,1
837,19
838,11
839,2
83B,3
84,61
8400,3
8401,3
8402,6
8403,1
8404,7
8405,3
8406,8
8407,2
8408,1
8409,4
8410,4
8411,3
8412,4
8413,1
8414,2
842,1
8420,1
8421,1
844,3
846,5
847,2
848,1
849,3
8490C,1
84B,1
85,60
851,1
852,2
853,2
854,1
858,2
859,2
86,57
865,1
87,64
8708,1
871,1
8719,1
872,1
8737,1
8745,1
8748,1
8749,1
8755,1
8757,1
8759,1
8765,1
8767,1
877,1
8783,1
88,63
8801,1
8807,1
885,1
88A,2
89,62
8902,1
895,1
899,1
8A,57
8A1,1
8A2,1
8A8,1
8B,63
8C,31
8C11,2
8C12,1
8C5,1
8C6,1
8D,17
8E,10
8F,11
8G,5
8H,1
8I,3
8J,1
8K,2
8L,1
8R,1
8U,1
8W,1
8X,1
9,1383
9-101,5
9-102,2
9-103,4
9-104,3
9-105,1
9-106,2
9-1A,1
9-201,3
9-202,1
9-203,2
9-204,2
9-205,1
9-206,1
9-301,3
9-302,1
9-304,1
9-306,2
9-307,1
9-906,1
9-931,1
9-931C,1
9-B,1
9-G,1
9 APT 6,1
90,44
900,13
900A,3
900B,1
901,162
902,153
903,138
903A,1
904,138
905,112
905-W090,1
906,113
906B,1
907,81
908,94
908A,1
909,63
91,67
910,48
9101,21
9102,19
9103,11
9104,17
9105,14
9106,14
9107,14
9108,11
9109,4
911,99
9110,7
9111,6
9112,7
9113,4
9114,3
9115,3
9116,1
9117,2
9118,4
912,99
9120,1
9121,1
9122,1
9123,3
913,70
913-B,1
9134,2
914,77
915,62
916,60
917,43
918,37
919,22
91B,1
92,53
920,27
9201,18
9202,21
9203,16
9204,20
9205,12
9206,13
9207,11
9208,12
9209,6
921,53
921 C,1
9210,7
9211,3
9212,4
9213,5
9214,4
9215,2
9216,1
9217,2
9218,1
9219,1
921B,1
922,51
9221,2
9222,3
9223,1
923,45
9231,2
924,57
925,18
925A,1
926,24
927,21
928,21
929,8
93,82
930,2
9301,6
9302,11
9303,6
9304,6
9305,9
9306,6
9307,4
9308,1
9309,5
931,16
9310,4
9311,5
9312,5
9313,1
9314,3
9315,4
9316,2
9317,6
9318,2
932,22
9320,1
9321,3
9322,1
933,14
934,16
935,15
9357,2
936,15
937,12
938,14
939,3
94,60
940,2
9401,1
9402,1
9405,3
9406,1
9408,1
9409,1
941,2
9410,1
9412,1
9415,1
942,1
943,2
944,1
946,6
946A,1
95,61
951,1
958,1
9584,2
95B,1
96,51
961,2
96B,3
97,73
98,61
989,1
98B,1
99,46
9909,1
99A,3
99B,1
9A,52
9A-1,1
9A7,1
9A8,1
9B,41
9B4,1
9B5,1
9B9,1
9BC,2
9C,24
9D,13
9E,8
9EF,1
9F,8
9G,5
9H,3
9I,2
9IK,1
9J,1
9K,1
9L,1
9M,1
9N,3
9P,3
9Q,2
9R,1
9U,3
9W,5
A,5962
A-02,3
A-03,2
A-04,1
A-06,1
A-07,2
A-08,1
A-09,1
A-1,13
A-10,3
A-101,1
A-103,2
A-104,3
A-106,1
A-108,1
A-11,2
A-12,1
A-13,2
A-14,3
A-15,1
A-2,10
A-201,2
A-202-D,1
A-205,1
A-24,1
A-3,13
A-301,1
A-303,1
A-3040,1
A-349,1
A-38,1
A-39,1
A-4,6
A-405,1
A-407,1
A-42,1
A-48,1
A-49,1
A-5,7
A-6,4
A-63,1
A-64,1
A-7,4
A-8,3
A-87,1
A 1,1
A 103,1
A 13,1
A 15,1
A 204,1
A 204-B,1
A 206,1
A 308,1
A 5,1
A BOX7,1
A/13,1
A/30,2
A001,1
A003,1
A004,2
A01,5
A03,4
A04,1
A05,2
A06,1
A07,1
A08,4
A1,137
A1-101,1
A1-201,2
A1-202,2
A1-203,1
A1-301,1
A1-302,2
A1-304,1
A10,27
A100,1
A1001,1
A1002,1
A1003,1
A1004,1
A1005,1
A1009,1
A101,24
A102,15
A103,17
A104,20
A105,17
A105A,1
A106,13
A107,9
A108,6
A109,7
A11,28
A110,3
A1102,1
A1105,1
A1106,1
A1107,1
A111,6
A1110,1
A112,3
A113,4
A11301,1
A12,31
A120,1
A1201,1
A1202,1
A1203,1
A1205,1
A1206,1
A1207,1
A1208,1
A1209,1
A124,1
A127,1
A13,13
A1301,1
A1302,1
A1306,1
A137,1
A14,30
A1404,2
A1405,4
A1406,2
A15,17
A1501,1
A1503,1
A1504,1
A1505,1
A16,17
A17,11
A18,15
A19,10
A2,118
A2-3,1
A20,13
A200,2
A201,20
A2012,2
A202,16
A2020,1
A203,23
A204,11
A2040,1
A204A,1
A205,15
A206,16
A207,19
A207B,1
A208,15
A209,5
A21,10
A210,3
A211,1
A212,5
A213,3
A215,1
A218,1
A2190,1
A22,13
A23,9
A2302,1
A2303,1
A2306,1
A24,11
A2402,1
A2405,1
A25,12
A2501,3
A2504,2
A2505,2
A26,10
A27,3
A28,7
A29,3
A2B,1
A3,120
A30,5
A300,1
A301,22
A3011,1
A301A,1
A302,13
A30202,1
A303,15
A304,17
A3040,1
A304C,1
A305,11
A3052,1
A306,11
A3060,1
A306A,1
A307,7
A308,10
A309,2
A3090,1
A31,8
A310,7
A311,6
A312,4
A313,1
A314,1
A32,6
A321,1
A32101,1
A322,1
A328,1
A33,6
A34,3
A35,8
A353,1
A36,5
A37,2
A38,5
A39,3
A4,118
A40,7
A400,1
A401,3
A401B,1
A402,2
A403,1
A404,3
A405,3
A406,2
A407,4
A408,1
A409,1
A410,5
A411,2
A412,2
A41202,1
A413,2
A42,4
A42102,1
A43,1
A44,2
A45,2
A46,3
A49,1
A5,66
A50,2
A5011,1
A503,1
A504,1
A5082,1
A509,2
A510,2
A5100,1
A516,1
A517,1
A519,1
A53,1
A54,2
A546,1
A55,7
A552,1
A559,1
A56,3
A57,4
A58,4
A59,4
A6,72
A60,4
A601,1
A602,1
A603,1
A605,1
A606,1
A607,1
A61,5
A610,1
A63,1
A64,1
A65,1
A66,1
A67,1
A68,2
A69,1
A7,67
A701,1
A702,1
A705,1
A707,1
A71,3
A72,1
A720,1
A73,1
A74,2
A75,3
A76,2
A78,3
A79,3
A8,33
A80,4
A801,1
A802,2
A805,1
A806,2
A808,1
A81,2
A810,1
A82,1
A84,2
A85,3
A86,2
A87,1
A88,1
A9,31
A903,1
A909,1
A910,1
A935,1
A94,2
AA,2
AA-6,2
AA-7,1
AA1,1
AA11,2
AA12,1
AA17,1
AA2,4
AA3,2
AA5,5
AA7,1
AA9,1
AB,1
ABC1,1
AC,2
AD,2
AG1,1
AL-26,1
AL-D11,1
AL14,2
AL21,2
AL310,1
ALPHA,1
AP49,1
APT,4
APT #1,1
APT 0,1
APT 1,7
APT 10,1
APT 103,1
APT 105,1
APT 109,1
APT 113,1
APT 114,1
APT 12,1
APT 121,1
APT 15,1
APT 1A,1
APT 2,3
APT 201,2
APT 202,1
APT 203,3
APT 207,2
APT 209,1
APT 212,2
APT 215,2
APT 2A6,1
APT 2D,1
APT 3,3
APT 321,1
APT 322,1
APT 3A,1
APT 4,2
APT 407,1
APT 41,1
APT 4D,1
APT 5,2
APT 6,1
APT 7,4
APT 8,2
APT A,1
APT C,1
APT E4,1
APTD,1
ASPEN12,1
b,2
B,5717
B-01,1
B-02,1
B-04,1
B-05,1
B-06,1
B-09,1
B-1,7
B-10,3
B-101,3
B-102,1
B-103,2
B-107,1
B-108,1
B-12,3
B-13,1
B-15,2
B-18,1
B-19,1
B-2,3
B-202,3
B-203,1
B-204,1
B-206,1
B-208,2
B-21,1
B-210,1
B-23,1
B-3,8
B-302,2
B-308,1
B-33,1
B-34,1
B-39,1
B-4,9
B-5,4
B-55,1
B-6,4
B-7,1
B-8,2
B-9,2
B-UPSTAIRS,1
B 10,1
B 108,1
B 11,1
B 17,1
B 3,1
B 40,2
B 706,1
B UPPR,1
B!,1
B#23,1
B/APT 2,1
B@,1
B0,1
B00101,1
B0020,1
B0031,1
B0032,1
B007,1
B01,6
B012,1
B013,1
B0150,1
B0161,1
B018,1
B0192,1
B02,1
B03,3
B04,2
B05,1
B07,1
B08,2
B09,1
B1,152
B10,32
B1003,1
B1006,1
B1007,1
B101,23
B1010,1
B102,22
B103,27
B104,27
B105,14
B106,13
B107,7
B108,14
B1081,1
B10821,1
B109,4
B11,40
B110,10
B1101,1
B1106,1
B111,5
B1110,1
B11101,1
B1112,1
B112,3
B11222,1
B113,4
B1130,1
B1130-1,1
B114,1
B115,1
B119,1
B1190,1
B12,39
B120,1
B1203,1
B1206,2
B1207,1
B1209,1
B1210,1
B1211,1
B1212,1
B13,22
B14,17
B15,18
B16,14
B17,14
B18,16
B19,14
B2,135
B20,8
B200,3
B201,37
B202,18
B20202,2
B203,21
B204,12
B205,15
B206,13
B207,14
B208,13
B209,5
B20A4,1
B21,12
B210,6
B211,5
B212,8
B2121,1
B213,7
B214,2
B214E,1
B215,2
B216,1
B218,1
B219,1
B22,13
B221,1
B222,1
B223,2
B23,10
B233,1
B24,15
B25,5
B26,7
B27,6
B28,6
B29,2
B3,117
B30,4
B300,2
B301,20
B302,13
B302A,1
B303,15
B3031-3,1
B3032,1
B304,15
B305,6
B306,10
B3061,2
B307,8
B308,5
B309,8
B31,3
B310,8
B311,5
B312,5
B313,1
B3141,1
B315,1
B316,1
B31611,1
B3162,1
B319,1
B32,9
B33,3
B33121,1
B35,4
B36,2
B37,2
B38,2
B39,1
B4,116
B400,3
B401,2
B402,3
B40201,1
B403,3
B40321,1
B404,2
B405,5
B406,2
B4061,1
B407,2
B408,3
B409,3
B41,2
B410,1
B411,1
B412,1
B4122,1
B413,4
B4130,2
B4142,1
B45,1
B46,1
B49,2
B5,80
B50,1
B501,1
B502,1
B504,1
B507,1
B51,1
B510,1
B512,1
B52,1
B54,1
B562,1
B6,95
B601,1
B603,2
B607,1
B608,1
B610,2
B611,1
B612,1
B7,68
B701,1
B703,1
B704,1
B706,1
B708,1
B710,1
B711,1
B8,51
B802,1
B803,1
B807,1
B808,1
B810,1
B811,1
B812,1
B9,41
B902,1
B904,1
B906,2
B907,1
B91,1
B911,2
B912,1
B9150,1
BA,1
BASE,1
BASEMENT,1
BB,2
BB2,2
BB4,2
BB6,2
BB7,2
BB8,2
BC,1
BE,1
BE336,1
BH1,2
BIRCH COTT,1
BSMT,8
BW,1
BX162,1
BX3,1
BX7,1
C,2863
C-03,1
C-07,2
C-09,1
C-1,10
C-101,4
C-102,1
C-103,2
C-104,1
C-106,3
C-108,1
C-11,1
C-12,2
C-13,1
C-14,1
C-15,1
C-16,1
C-17,1
C-19,2
C-2,13
C-20,1
C-203,1
C-206,2
C-21,1
C-219,1
C-22,2
C-221,1
C-23,1
C-24,2
C-27,1
C-3,4
C-30,1
C-302,1
C-31,1
C-39,1
C-4,7
C-40,1
C-5,5
C-6,2
C-7,5
C-8,5
C-9,1
C-C405,1
C 1,1
C 10,1
C 108,1
C 18,1
C 2,1
C 204,1
C 205,1
C 21,1
C 407,1
C001,3
C00201,1
C003,1
C003B,1
C004,1
C005,1
C006,1
C007,1
C01,2
C01001,1
C010A,1
C02,3
C03,2
C035,1
C04,1
C06,6
C07,1
C08,4
C09,2
C09011,1
C1,127
C10,42
C1001,2
C1002,2
C1004,1
C101,18
C1012,1
C101C,1
C102,13
C10202,1
C103,11
C1030,1
C104,14
C105,7
C10502,1
C106,14
C106B,1
C107,18
C108,14
C109,2
C11,30
C110,7
C1105-09,1
C1105-12,1
C111,2
C112,2
C113,3
C115,1
C116,1
C117,1
C118,1
C119,3
C12,39
C120,1
C121,2
C122,1
C124,1
C13,20
C14,20
C143,1
C15,12
C16,19
C17,13
C18,9
C19,10
C2,119
C20,9
C201,22
C202,18
C20201,1
C203,16
C203A,1
C204,14
C2042,1
C204A,1
C205,16
C206,14
C207,12
C208,14
C209,7
C21,15
C210,4
C211,2
C212,2
C214,2
C216,3
C217,2
C218,1
C219,1
C22,8
C220,2
C221,2
C222,1
C222B,1
C23,11
C233,1
C237,1
C24,11
C25,8
C26,3
C27,8
C28,8
C29,5
C3,109
C30,5
C300,1
C301,13
C302,14
C303,12
C304,12
C3041,2
C305,9
C306,9
C307,5
C308,8
C308A,2
C309,2
C31,6
C310,5
C311,2
C312,2
C313,2
C314,1
C316,2
C317,1
C318,1
C319,1
C32,14
C320,1
C322,2
C324,1
C326,1
C33,8
C330,1
C337,1
C34,3
C343,1
C35,5
C36,8
C37,3
C38,4
C39,6
C4,89
C40,1
C401,5
C402,3
C404,2
C4041,1
C405,3
C406,6
C407,3
C408,4
C409,1
C41,3
C410,2
C412,2
C415,1
C42,3
C43,2
C44,1
C45,2
C47,1
C48,1
C5,63
C50,2
C51,1
C510,1
C52,3
C53,1
C54,4
C55,4
C56,1
C58,1
C59,1
C6,58
C608,1
C60B,1
C61,4
C7,63
C8,45
C8 A,1
C9,27
C9C,1
CA,1
CB,2
CC,3
CC4,1
CC6,1
CD,2
CH201,1
CH202,2
CH204,1
CLUB,2
CO2,1
CT,3
CV107,1
D,2355
D-01,1
D-03,1
D-06,1
D-09,1
D-1,6
D-101,1
D-103,2
D-106,1
D-109,1
D-11,2
D-12,2
D-13,1
D-16,1
D-18,4
D-2,5
D-20,1
D-201,1
D-202,1
D-206,1
D-208,1
D-23,1
D-25,1
D-27,1
D-28,1
D-29,1
D-3,4
D-312,1
D-4,8
D-403,1
D-41,1
D-6,2
D-607A,1
D-65,1
D-69,1
D-7,2
D-8,4
D-D,1
D-D03,1
D #309D,1
D 1,1
D 10,1
D 2,1
D 22,1
D 3,1
D 304,1
D 5,1
D 6,1
D01,5
D02,4
D03,3
D04,1
D04010,1
D04A,1
D05,1
D06,3
D08,2
D09,3
D1,107
D10,20
D100,1
D101,10
D102,7
D103,13
D104,12
D104B,1
D105,10
D106,11
D107,9
D108,9
D109,2
D11,23
D110,3
D1106,1
D111,2
D112,1
D11602,1
D117,1
D12,27
D126,2
D127,2
D128,1
D129,1
D13,15
D130,2
D135,1
D14,16
D15,12
D156,1
D16,12
D17,11
D18,5
D19,6
D2,119
D20,7
D200,1
D201,9
D202,7
D203,9
D20311,1
D204,18
D205,5
D206,9
D207,6
D208,8
D209,2
D21,8
D210,1
D211,1
D214,1
D2140,1
D215,1
D216,1
D217,2
D218,2
D22,10
D223,1
D224,1
D225,1
D226,1
D226A,1
D227,1
D228,1
D229,1
D23,9
D230,2
D231,1
D231C,1
D233A,1
D234A,1
D239,2
D24,7
D240,1
D247,1
D249,1
D25,3
D26,5
D27,9
D28,11
D29,5
D3,100
D30,4
D301,9
D302,5
D303,6
D304,4
D304B,1
D305,5
D306,5
D306A,1
D307,5
D3071,1
D3072,1
D308,10
D309,1
D31,5
D310,3
D311,2
D316,1
D317,1
D32,5
D324,1
D325,1
D326,1
D327,2
D329,1
D33,3
D330,1
D3336,1
D34,4
D35,3
D36,2
D37,4
D38,3
D39,4
D4,86
D40,3
D401,3
D402,3
D404,1
D405,2
D406,2
D407,1
D408,3
D4082,1
D409,2
D410,3
D412,2
D4122,1
D413,3
D414,1
D415,1
D416,1
D417,3
D418,2
D419,1
D42,2
D420,1
D43,5
D434A,1
D44,3
D45,1
D46,1
D48,1
D5,55
D50,3
D501,1
D502,1
D50201,1
D503,1
D504,1
D50422,1
D505,1
D506,1
D507,1
D508,1
D509,2
D510,2
D511,1
D512,1
D59,1
D6,48
D609,1
D61,1
D62,1
D63,1
D65,2
D67,1
D69,1
D7,43
D70,1
D74,1
D75,1
D76,1
D78,1
D79,2
D8,38
D80,2
D81,1
D83,1
D85,2
D9,20
DC,1
DD1,1
DD2,1
DD3,2
DD4,3
DD5,1
DD6,1
DD8,1
DH-202,1
DL717,1
DL719,1
DOOR,1
DORM A,1
DOWNS-336,1
DOWNSTAIRS,1
DW4,1
DWN465,1
E,890
E-02,1
E-1,4
E-10,2
E-101,1
E-106,2
E-108,1
E-11,2
E-12,3
E-120,2
E-131,1
E-14,2
E-15,1
E-15D,1
E-16,2
E-19,1
E-1A,1
E-2,5
E-20,2
E-201,2
E-204,1
E-24,1
E-29,1
E-3,5
E-36,1
E-4,4
E-5,2
E-510,1
E-6,4
E-7,5
E-8,2
E-9,1
E 016,1
E 111,1
E 144,1
E 18,2
E 205,1
E 5,1
E 6,1
E001,2
E002,1
E01,1
E02,3
E03,2
E04,3
E057,1
E06,2
E09,2
E1,78
E10,28
E100,1
E101,22
E102,14
E103,8
E104,17
E105,10
E106,10
E107,10
E108,9
E109,2
E11,28
E110,1
E111,2
E112,4
E113,2
E114,2
E115,3
E116,1
E117,1
E118,5
E119,1
E12,12
E1202,1
E1206,1
E1207,1
E121,2
E1214,1
E1215,2
E1218,2
E1219,2
E122,1
E1220,1
E1222,2
E1225,3
E1226,2
E123,2
E124,4
E126,2
E129,2
E13,15
E130,4
E131,5
E132,2
E133,3
E134,2
E135,2
E136,2
E137,2
E138,1
E139,1
E14,16
E142,1
E144,1
E145,1
E149,1
E15,16
E150,1
E151,1
E152,1
E153,3
E154,3
E156,3
E159,3
E16,12
E17,4
E18,9
E180,1
E19,9
E1B,1
E1C,1
E1E,1
E1F,1
E1W,1
E2,112
E20,15
E201,8
E202,14
E202A,1
E203,12
E204,15
E205,15
E206,7
E207,6
E208,12
E208B,1
E209,1
E21,13
E210,2
E211,2
E212,2
E213,1
E214,1
E216,2
E217,1
E219,1
E22,9
E220,2
E2201,5
E2203,2
E2204,2
E2206,1
E2210,1
E2211,1
E2213,1
E2216,1
E222,1
E2220,1
E2224,2
E223,1
E224,1
E225,4
E226,3
E229,2
E23,9
E230,2
E231,2
E232,1
E233,1
E234,2
E236,1
E24,7
E25,10
E26,5
E27,3
E28,1
E29,2
E2A,1
E2B,1
E2C,1
E2D,1
E2E,1
E2G,1
E2H,1
E3,75
E30,3
E301,2
E302,1
E303,4
E303B,1
E304,4
E305,7
E306,5
E307,4
E308,4
E309,2
E31,2
E310,1
E311,2
E312,4
E313,3
E314,1
E317,2
E319,1
E32,2
E321,1
E322,2
E323,2
E324,2
E327,2
E33,6
E330,1
E331,3
E332,1
E333,1
E334,2
E335,1
E336,2
E34,2
E36,3
E37,4
E3A,2
E3B,1
E3C,1
E3F,1
E3G,1
E4,67
E40,2
E41,2
E414,1
E417,1
E42,2
E43,2
E46,1
E47,2
E49,2
E4A,1
E4B,1
E4D,1
E4E,1
E5,48
E50,9
E501,1
E503,1
E504,2
E505,1
E506,2
E508,1
E509,1
E51,2
E510,1
E511,1
E513,1
E514,1
E515,2
E517,2
E518,1
E519,3
E52,2
E520,1
E521,1
E523,2
E53,2
E54,4
E55,2
E56,3
E58,1
E59,2
E5C,1
E5D,1
E5E,1
E6,45
E60,3
E61,2
E64,2
E65,2
E68,1
E6A,1
