precinctPart,Count
CL|Tisdale/465|02,246
CL|Vernon/358/1-4|01,68
CL|Vernon/465|02,248
CL|Walnut/465|01,499
CL|WD 1A|01,1517
CL|WD 1ABX|01,2
CL|WD 2A|01,1272
CL|WD 2ABX|01,37
CL|WD 2ACX|01,30
CL|WD 2ADX|01,3
CL|WD 3A|01,154
CL|WD 4A|01,1751
CL|WD 5A|01,1786
CL|WI/Cambridge City/462/1-4|01,60
CL|Windsor/462/1-4|02,41
CL|Windsor/462/3-6|03,1
"CM|AV Twp Comm Dist 1, 1-4|01",32
"CM|AV Twp Comm Dist 1, 3-6|02",13
"CM|C. City Comm Dist 1, 1-4|05",6
"CM|C. City Comm Dist 1, 2-5|01",101
"CM|C. City Comm Dist 2, 1-4|06",74
"CM|C. City Comm Dist 2, 2-5|02",291
"CM|C. City Comm Dist 2, 3-6|04",4
"CM|CO Twp Comm Dist 1, 1-4|01",78
"CM|CO Twp Comm Dist 1, 2-5|03",11
"CM|CO Twp Comm Dist 1, 3-6|05",11
"CM|CO Twp Comm Dist 2, 1-4|02",25
"CM|CO Twp Comm Dist 2, 3-6|06",9
"CM|P. City Comm Dist 3, 3-6  #1|01",293
"CM|PO Twp Comm Dist 1, 1-4|01",23
CM|PR Twp Comm Dist 3  3-6  #1|01,31
"CM|PR Twp Comm Dist 3, 1-4   #2|02",6
"CM|PR Twp Comm Dist 3, 1-4 #2|02",15
"CM|PR Twp Comm Dist 3, 3-6  #1|01",72
"CM|W. City Comm Dist 1, 1-4|01",31
CN|Benkelman Twp|01,28
CN|Bird City Twp/15|01,93
CN|Bird City Twp/26|02,81
CN|Calhoun Twp/25/297|01,28
CN|Calhoun Twp/26/103|02,7
CN|City of Bird City|03,308
CN|Cleveland Run Twp/14|01,26
CN|Cleveland Run Twp/25|02,11
CN|Jaqua Twp|01,9
CN|Orlando Twp/25/297|01,44
CN|Orlando Twp/26/103|02,4
CN|St. Francis City/2/14/W1|01,346
CN|St. Francis City/3/25/W2|03,275
CN|St. Francis City/3/36/W2|04,335
CN|Wano Twp/2/14/W1|02,226
CN|Wano Twp/3/103/26/W2|07,5
CN|Wano Twp/3/25/W2|05,117
CN|Wano Twp/3/36/W2|06,78
CQ|Belleville-Chautauqua City|02,61
CQ|Belleville-Chautauqua|01,104
CQ|Belleville-Peru City|02,72
CQ|Belleville-Peru|01,113
CQ|Caneyville-USD 282|01,13
CQ|Caneyville-USD 285|02,37
CQ|Caneyville-USD 286-Member #1|03,6
CQ|Center-USD 282|01,22
CQ|Center-USD 285|02,2
CQ|Center-USD 286-Member #1|03,26
CQ|Harrison|01,52
CQ|Hendricks--Elgin City-USD 286|03,41
CQ|Hendricks-USD 285|01,3
CQ|Hendricks-USD 286-Member #1|02,31
CQ|Jefferson-Cedar Vale City|02,296
CQ|Jefferson-USD 285|01,77
CQ|Lafayette-USD 286-Member #1|02,31
CQ|Little Caney-Niotaze-USD 436|03,65
CQ|Little Caney-USD 286-Member #3|01,62
CQ|Little Caney-USD 436|02,123
CQ|North Sedan-Sedan City|02,394
CQ|North Sedan|01,95
CQ|Salt Creek-USD 283|01,42
CQ|Salt Creek-USD 286-Member #1|02,40
CQ|Salt Creek-USD 446|03,2
CQ|South Sedan-Sedan City|02,219
CQ|South Sedan|01,151
CQ|Summit-USD 285|01,21
CQ|Summit-USD 286-Member 1|03,40
CQ|Washington-USD 286-Member 3|01,52
CQ|Washington-USD 436|02,7
CR|Arcadia City|01,215
CR|Baker 247 14|01,67
CR|Baker 250|02,744
CR|Beulah 247 25|01,67
CR|Beulah 247 25b|01b,74
CR|Beulah 247 36|02,6
CR|Beulah 248 36|03,75
CR|Brazilton|01,56
CR|Capaldo 246 25 HD|04,24
CR|Capaldo 246 25|01,12
CR|Capaldo 248 14|02,191
CR|Capaldo 249 HD|05,39
CR|Capaldo 249|03,129
CR|Cherokee-Sheridan 247 25 HD|03,78
CR|Cherokee-Sheridan 247 25|01,151
CR|Cherokee-Sheridan 247 36|02,12
CR|Cherokee|01,367
CR|Chicopee 247 14|01,391
CR|Chicopee 250|02,31
CR|Crawford 248 25|02,48
CR|Crawford 248 36|03,283
CR|Crowe 246 14|01,47
CR|Crowe 246 36|03,149
CR|Franklin 246 25 HD|03,49
CR|Franklin 246 25|01,319
CR|Franklin 248 14|02,18
CR|Frontenac 1st Ward|01,772
CR|Frontenac 2nd Ward 249|01,831
CR|Frontenac 2nd Ward 250|02,177
CR|Frontenac 3rd Ward|01,432
CR|Frontenac 4th Ward|01,376
CR|Girard 1st Ward|01,204
CR|Girard 2nd Ward|01,621
CR|Girard 3rd Ward|01,439
CR|Girard 4th Ward|01,609
CR|Grant 247 36|02,12
CR|Grant 248 36|03,154
CR|Grant 505 36|01,18
CR|Hepler City|01,79
CR|Lincoln-Arcadia 246 14|01,76
CR|Lincoln-Arcadia 246 36|02,34
CR|Lincoln 246 14|01,78
CR|Lincoln 246 36 HD|05,118
CR|Lincoln 246 36|02,92
CR|Lincoln 248 14|04,9
CR|Lincoln 248 36|03,3
CR|Lone Star 247 14|01,153
CR|Lone Star 248 36|02,15
CR|Lone Star 249|03,79
CR|Lone Star 250|04,657
CR|Mccune City|01,285
CR|Mulberry 1st Ward|01,126
CR|Mulberry 2nd Ward|01,155
CR|North Arma City|01,602
CR|Opolis|01,291
CR|Osage-McCune HD|02,164
CR|Osage-McCune|01,137
CR|Parkview 246 14|01,192
CR|Parkview 246 25|04,40
CR|Parkview 246 36|03,9
CR|Parkview 249|02,221
CR|Pittsburg 1p - 1w|01,926
CR|Pittsburg 1p - 2w|01,504
CR|Pittsburg 1p - 3w|01,659
CR|Pittsburg 1p - 4w|01,336
CR|Pittsburg 2p - 1w|01,1264
CR|Pittsburg 2p - 2w|01,555
CR|Pittsburg 2p - 3w 249|01,4
CR|Pittsburg 2p - 3w 250|02,753
CR|Pittsburg 2p - 4w|01,674
CR|Pittsburg 3p - 1w|01,2453
CR|Pittsburg 3p - 2w|01,694
CR|Pittsburg 3p - 4w|01,946
CR|Pittsburg 4p - 2w|01,527
CR|Pittsburg 4p - 4w 249|02,4
CR|Pittsburg 4p - 4w 250|01,644
CR|Pittsburg 5p - 2w|01,988
CR|Pittsburg 5p - 4w|01,1165
CR|Pittsburg 6p - 4w|01,179
CR|Raymond 248 14|01,557
CR|Raymond 248 36|02,27
CR|Sheridan-Cherokee City|01,81
CR|Sheridan HD|03,4
CR|Sheridan|02,115
CR|Sherman  235|03,9
CR|Sherman 248 14|01,47
CR|Sherman 248 36|02,372
CR|Smelter 249|01,180
CR|Smelter 250|02,277
CR|South Arma City|01,481
CR|Walnut-Hepler 248 36|01,46
CR|Walnut City|01,126
CR|Walnut Twp 101 25|01,5
CR|Walnut Twp 248 36|02,40
CR|Washington-North Arma 246 36 H|04,9
CR|Washington-North Arma 246 36|02,94
CR|Washington-North Arma 248 14|03,4
CR|Washington-South Arma 246 25 H|04,49
CR|Washington-South Arma 246 25|02,171
CS|1.1 Bazaar Local Board 3|01,75
CS|10.1 East Strong Strong City|01,250
CS|11.1 Homestead|01,37
CS|12.1 Matfield MFG City|01,43
CS|13.1 Matfield|01,49
CS|14.1 Toledo|01,248
CS|15.1 West Falls CWF City|01,309
CS|16.1 West Falls Local Board 1|01,69
CS|17.1 West Strong|01,19
CS|18.1 West Strong Strong City|01,44
CS|2.1 Cedar USD 398|01,22
CS|2.2 Cedar USD 284|02,38
CS|3.1 Cedar Point|01,12
CS|4.1 Cottonwood  Local Board 1|01,96
CS|5.1 Diamond USD 397|01,9
CS|5.2 Diamond USD 284|02,118
CS|6.1 East Falls CWF City|01,215
CS|7.1 East Falls|01,93
CS|8.1 Diamond  Elmdale City|01,26
CS|9.1 East Strong|01,98
CY|11.1 Athelstane|01,81
CY|12.1 Blaine|01,203
CY|13.1 Bloom|01,3
CY|13.2 Bloom|02,95
CY|13.3 Bloom|03,3
CY|14.1 Chapman|01,76
CY|15.1 Clay Center|01,307
CY|16.1 Exeter|01,60
CY|17.1 Five Creeks|01,93
CY|18.1 Garfield|01,3
CY|18.2 Garfield|02,69
CY|19.1 Gill|01,101
CY|1st Ward|01,790
CY|2.1 Clifton City|01,150
CY|20.1 Goshen|01,44
CY|21.1 Grant|01,146
CY|22.1 Hayes|01,157
CY|23.1 Highland|01,112
CY|24.1 Mulberry|01,11
CY|24.2 Mulberry|02,16
CY|24.3 Mulberry|03,3
CY|24.4 Mulberry|04,2
CY|25.1 Oakland|01,3
CY|25.2 Oakland|02,44
CY|26.1 Republican|01,130
CY|27.1 Sherman|01,9
CY|27.2 Sherman|02,42
CY|28.1 Union|01,116
CY|2nd Ward|01,849
CY|3.1 Green City|01,92
CY|3rd Ward|01,701
CY|4.1 Longford City|01,73
CY|4th Ward|01,613
CY|5.1 Morganville City|01,138
CY|6.1 Oak Hill City|01,21
CY|7.1 Vining City|01,26
CY|8.1 Wakefield City|01,667
DC|AL.1 Allison Township (211NT)|01,4
DC|AL.2 Allison Township (412SD)|02,17
DC|AT.1 Altory Township|01,17
DC|BA.1 Bassettville Township|01,12
DC|BE.1 Beaver Township|01,49
DC|CC.2 Clayton City (211NT)|02,2
DC|CE.1 Center Township|01,39
DC|CO.1 Cook Township (294)|01,17
DC|CO.2 Cook Township (316TH)|02,1
DC|CU.1 Custer Township|01,25
DC|DC.1 Dresden City (294)|01,24
DC|DC.2 Dresden City (412SD)|02,6
DC|DR.1 Dresden Township (294)|01,20
DC|DR.2 Dresden Township (412SD)|02,27
DC|FI.1 Finley Township|01,30
DC|GA.1 Garfield Township|01,28
DC|GR.1 Grant Township|01,12
DC|HA.1 Harlan Township|01,18
DC|JC.1 Jennings City (294)|01,2
DC|JC.2 Jennings City (412SD)|02,58
DC|JE.1 Jennings Township (294)|01,20
DC|JE.2 Jennings Township (412SD)|02,5
DC|LB.1 Liberty Township|01,37
DC|LN.1 Lincoln Township|01,14
DC|LO.1 Logan Township|01,24
DC|LY.2 Lyon Township (412SD)|02,14
DC|NC.1 Norcatur City|01,108
DC|OB.1 Oberlin Township|01,67
DC|OC00001.1 Oberlin City|01,509
DC|OC00002.1 Oberlin City|01,644
DC|OL.1 Olive Township|01,44
DC|PL.1 Pleasant Valley TWP 211NT|01,3
DC|PL.2 Pleasant Valley TWP 294|02,12
DC|PL.3 Pleasant Valley TWP 412SD|03,3
DC|PR.1 Prairie Dog Township|01,30
DC|RO.1 Roosevelt Township|01,11
DC|SA.1 Sappa Township|01,27
DC|SH.1 Sherman Township|01,18
DC|SU.1 Summit Township|01,22
DG|025B.1|1,58
DG|026.1|1,196
DG|026B.1|1,678
DG|033.1|1,835
DG|034.1|1,702
DG|035.1|1,667
DG|035B.1|1,494
DG|038.1|1,1657
DG|038B.2|2,435
DG|041.1|1,1754
DG|042.1|1,427
DG|042B.1|1,509
DG|042B.3|3,1
DG|042B.4|4,2
DG|043.1|1,2343
DG|044.1|1,725
DG|044B.1|1,438
DG|046.1|1,1068
DG|046B.1|1,1205
DG|049.1|1,1773
DG|049B.1|1,276
DG|050.2|2,1660
DG|050B.1|1,68
DG|050B.2|2,3
DG|051.1|1,7
DG|051.2|2,66
DG|051.3|3,520
DG|052.3|3,654
DG|052B.1|1,66
DG|052B.2|2,17
DG|052B.4|4,2
DG|052B.5|5,5
DG|053.4|4,737
DG|053B.1|1,96
DG|053B.2|2,871
DG|053B.3|3,50
DG|055.1|1,227
DG|055B.2|2,80
DG|056.1|1,527
DG|056.2|2,83
DG|056.3|3,536
DG|056.5|5,9
DG|056.7|7,9
DG|056B.8|8,23
DG|056C.4|4,98
DG|057.1|1,237
DG|057.2|2,381
DG|057.4|4,28
DG|057B.3|3,206
DG|057C.5|5,99
DG|058.1|1,132
DG|058.2|2,183
DG|059.1|1,68
DG|059.3|3,286
DG|059.5|5,108
DG|059.6|6,211
DG|060.1|1,277
DG|060.2|2,529
DG|060.3|3,529
DG|061.1|1,31
DG|061.2|2,157
DG|061.3|3,667
DG|061.4|4,548
DG|061B.5|5,131
DG|061B.6|6,156
DG|062.1|1,176
DG|062.2|2,211
DG|062.3|3,135
DG|062.4|4,224
DG|062.5|5,651
DG|063.1|1,129
DG|063B.2|2,309
DG|063B.3|3,6
DG|063C.3|3,560
DG|064.1|1,43
DG|064.2|2,157
DG|064.4|4,64
DG|064B.3|3,1
DG|065.1|1,9
DG|065.2|2,20
DG|065.5|5,5
DG|065B.1|1,19
DG|065C.8|8,3
DG|065D.6|6,4
DG|065E.3|3,32
DG|066.5|5,390
DG|066B.4|4,3
DG|066C.1|1,294
DG|066C.2|2,3
DG|067.5|5,26
DG|067A.1|1,350
DG|067A.2|2,419
DG|067A.3|3,357
DG|067C.6|6,114
DG|067C.8|8,2
DG|069.1|1,68
DG|069.2|2,819
DG|069.3|3,8
DG|077.1|1,697
DG|1.1|1,736
DG|10.1|1,366
DG|11.1|1,864
DG|12.1|1,1463
DG|13.1|1,1085
DG|14.1|1,1605
DG|14B.1|1,476
DG|15.1|1,1289
DG|16.1|1,1044
DG|17.1|1,1437
DG|18.1|1,1796
DG|19.1|1,1328
DG|2.1|1,748
DG|20.1|1,1740
DG|21.1|1,567
DG|22.1|1,1305
DG|23.1|1,656
DG|24.1|1,875
DG|25.1|1,625
DG|27.1|1,870
DG|28.1|1,792
DG|29.1|1,855
DG|3.1|1,1002
DG|30.1|1,734
DG|31.1|1,1104
DG|32.1|1,1226
DG|36.1|1,1220
DG|37.1|1,1305
DG|39.1|1,1055
DG|4.1|1,866
DG|40.1|1,948
DG|45.1|1,1858
DG|47.1|1,663
DG|48.1|1,1401
DG|5.1|1,909
DG|54.1|1,1297
DG|6.1|1,1042
DG|7.1|1,504
DG|71.1|1,1937
DG|74.1|1,2187
DG|74.2|2,814
DG|76.1|1,185
DG|8.1|1,744
DG|9.1|1,679
DK|AB City USD435-1 Prc 1|04,16
DK|AB City USD435-1 Prc3|03,495
DK|AB City USD435-1 Prc4|04,525
DK|AB City USD435-1 Prc5|03,773
DK|AB City USD435-2 Prc 1|06,733
DK|AB City USD435-2 Prc2|03,898
DK|AB City USD435-3 Prc2|04,248
DK|AB City USD435-3 Prc3|04,205
DK|AB City USD435-3 Prc4|05,376
DK|AB City USD435-3 Prc5|05,343
DK|Banner 473-3|01,29
DK|Banner 481-2|02,59
DK|Buckeye 1-435-3|02,11
DK|Buckeye 1-473-1|01,23
DK|Buckeye 435-1|04,50
DK|Buckeye 435-3|05,188
DK|Buckeye 473-1|06,61
DK|Carlton City USD473-3|01,35
DK|Center 473-1|03,151
DK|Center 473-3|04,132
DK|Chapman City 473-2|02,1004
DK|Cheever 435-3|03,4
DK|Cheever 473-1|04,104
DK|Enterprise City 473-3|02,511
DK|Flora 473-1|02,75
DK|Fragrant Hill 473-1|01,227
DK|Garfield 393-1|04,69
DK|Garfield 435-2|05,64
DK|Garfield 473-3|06,16
DK|Grant 435-1|04,141
DK|Grant 435-2|05,455
DK|Grant 435-3|06,149
DK|Hayes 473-1|02,156
DK|Hayes1-473-1|01,17
DK|Herington W1 487|01,584
DK|Herington W2 487|01,604
DK|Herington W4 487|01,378
DK|Holland 306 SM2|01,14
DK|Holland 473-3|02,43
DK|Hope 397 SM2|01,10
DK|Hope 481-2|03,22
DK|Hope 481.2|02,47
DK|Hope City USD481-2|01,237
DK|Jefferson 473-3|01,106
DK|Jefferson 481-2|02,43
DK|Liberty 473-2|01,57
DK|Liberty 473-3|03,12
DK|Liberty 481-2|02,47
DK|Lincoln 393-1|04,144
DK|Lincoln 393-2|03,4
DK|Lincoln 435-2|05,172
DK|Lincoln 435-3|07,93
DK|Logan 473-3|01,157
DK|Lyon H70 481-2|02,13
DK|Lyon H70 487|03,163
DK|Manchester City USD473-1|02,56
DK|Newbern 435-2|03,81
DK|Newbern 473-3|05,208
DK|Noble 473-1|01,143
DK|Noble 473-2|02,238
DK|Noble2-473-1|01,35
DK|Red Bud 435-2|06,67
DK|Ridge 473-3|01,24
DK|Ridge 481-2|03,26
DK|Ridge 481.2|02,68
DK|Rinehart 473-2|01,173
DK|Sherman 473-1|01,129
DK|Solomon City  USD393-1|01,131
DK|Solomon City  USD393-2|02,156
DK|Solomon City  USD393-3|03,452
DK|Union 481-2|02,63
DK|Union 487|03,56
DK|Wheatland 306 SM2|01,2
DK|Wheatland 306 SM3|03,1
DK|Wheatland 473-3|02,106
DK|Willowdale 1-393-1|02,13
DK|Willowdale 393-1|02,67
DK|Willowdale 435-3|05,145
DK|Willowdale1-473-1|01,15
DK|Woodbine City USD 481|01,118
DP|Burr Oak|01,113
"DP|Center Twp USD 111 1,3,5,7|02",8
"DP|Center Twp USD 111 2,4,6,7|06",5
"DP|Center Twp USD 114 1,3,5,7|01",2
DP|Center Twp USD 429 1-7|04,489
DP|Denton City|01,98
DP|Elwood City EGDD|01,712
"DP|Highland City 1,3,5,7|01",435
DP|Independence Twp USD 377 1-4|01,2
"DP|Indp Twp USD 111 2,4,6,7|02",192
"DP|Iowa Twp (WC) USD 111 1,3,5,7|01",62
"DP|Iowa Twp USD 111 1,3,5,7|01",110
"DP|Iowa Twp USD 111 2,4,6,7|02",149
DP|Iowa Twp USD 429 1-7|03,13
DP|Leona CIty|01,19
DP|Marion Twp|01,171
DP|Severance City|01,59
DP|Troy City|01,649
DP|Union Twp|01,108
"DP|WA Twp-Wathena 114 1,3,5,7|02",95
"DP|WA Twp-Wathena 114 2,4,6,7|01",95
DP|Washington Twp-Blair|01,175
DP|Washington Twp EGDD|02,19
DP|Wathena City EGDD|02,156
DP|Wathena City|01,698
"DP|Wayne Twp-USD 111 2,4,6,7|03",5
"DP|Wayne Twp-USD 114 1,3,5,7|01",14
DP|Wayne Twp-USD 429 1-7|02,112
DP|White Cloud City|01,98
DP|Wolf River Twp-Sev USD 429|02,22
"DP|WR Twp Leona USD 111 2,4,6,7|01",39
"DP|WR Twp Sev USD 111 2,4,6,7|01",90
ED|Belpre City / USD 351|01,50
ED|Belpre Twp / USD 351|01,39
ED|Belpre Twp / USD 502|02,28
ED|Franklin Twp / USD 502|01,57
ED|Jackson Twp / USD 347|01,38
ED|KC Ward 1 / USD 347|01,453
ED|KC Ward 2 / VTD 7a / USD 347|01,411
ED|Kinsley Twp / USD 347|01,78
ED|Kinsley Twp / USD 502|02,1
ED|Lewis City / USD 502|01,216
ED|Lincoln Twp / USD 351|01,76
ED|Logan Twp / USD 347|01,19
ED|N Brown Twp / USD 347|01,21
ED|N Brown Twp / USD 502|02,23
ED|Offerle City / USD 347|01,132
ED|S Brown Twp / USD 347|01,20
ED|S Brown Twp / USD 502|02,37
ED|Trenton Twp / USD 347|01,59
ED|Wayne Twp / USD 347|02,2
ED|Wayne Twp / USD 502|01,55
EK|Elk Falls City (282. 3&6)|01,95
"EK|Elk Falls Township (282, 3&6)|01",64
"EK|Greenfield Township (282, 3&6)|01",12
"EK|Greenfield Township (462, 1-4)|02",62
"EK|Grenola City (462, 1-4)|01",127
"EK|Howard City (282, 2&5)|01",438
"EK|Howard Township (282, 1&4)|02",37
"EK|Howard Township (282, 3&6)|01",26
"EK|Howard Township (282,2&5)|03",66
"EK|Liberty Township (282, 1&4)|01",1
"EK|Liberty Township (484, 3&6)|02",69
"EK|Longton City (283, 1)|01",100
"EK|Longton City (283, 3)|02",80
"EK|Longton Township (283, 1)|02",17
"EK|Longton Township (283, 3)|03",44
"EK|Moline City (282, 3&6)|01",243
"EK|Oak Valley Township (283, 1)|01",32
"EK|Oak Valley Township (283, 3)|03",17
"EK|Oak ValleyTownship (283, 2)|02",27
"EK|Painterhood Township (282, 1&4|01",35
"EK|Paw Paw Township (282, 1&4)|01",97
"EK|Union Center Township (282,1&4|02",49
"EK|Union Center Township (389, 5)|03",7
"EK|Union Center Township(282, 3&6|04",7
"EK|Wildcat Township (282, 3&6)|01",128
"EK|Wildcat Township (462, 1-4)|02",2
EL|001 H W1 P1|01,678
EL|002 H W1 P2|01,826
EL|003 H W2 P1|01,879
EL|004 H W2 P2|01,704
EL|005 H W2 P3|01,555
EL|006 H W2 P4|01,626
EL|007 H W2 P5|01,533
EL|008 H W3 P1|01,587
EL|009 H W3 P2|01,914
EL|010 H W3 P3|01,935
EL|011 H W3 P4|01,2199
EL|012 H W4 P1|01,739
EL|013 H W4 P2|01,1024
EL|014 H W4 P3|01,741
EL|015 H W4 P4|01,1349
EL|016 H W4 P5|01,1168
EL|017 Ellis City|01,1538
EL|20.01 EBC 432/111|01,16
EL|20.02 EBC/IMBC 489/111|02,415
EL|20.03 EBC/IMSE 489/111|03,68
EL|20.04 EBC 489/111|04,304
EL|21.01 NBC 489/111|01,287
EL|21.02 NBC/IMPA 489/111|02,101
EL|22.01 WBC 489 /111|01,5
EL|23.01 BU 270/110|01,33
EL|23.02 BU 489/110|02,502
EL|23.03 BU 269/110|03,5
EL|23.05 BU 432/110|05,7
EL|26.01 FR 432/110|01,69
EL|26.02 FR 403/110|02,1
EL|26.04 FR 489/110|04,2
EL|27.01 HE 399/110|01,11
EL|27.02 HE 407/110|02,2
EL|27.03 HE 432/110|03,179
EL|27.04 HE/GFD 432/110|04,106
EL|50.01 NBC 489 /110|01,233
EL|51.01 WBC 489/110|01,109
EL|52.01 HE 432/111|01,105
EL|52.02 HE/Vic City 432/111|02,886
EL|54.01 SBC 388/110|01,43
EL|54.02 SBC 489/110|02,263
EL|54.03 SBC/Schoen 489/110|03,149
EL|55.01 W BU 388/110|01,326
EL|55.02 W BU 489/110|02,28
EL|55.03 W BU 269/110|03,6
EL|56.01 W FR 432/110|01,1
EL|56.02 W FR 489/110|02,154
EL|56.03 W FR Munj Imprv 489/110|03,149
EW|Ash Creek (112/5)|03,1
EW|Ash Creek (327/3)|01,44
EW|Black Wolf (327/3)|01,80
EW|Canren (327/1)|01,52
EW|Carneiro (307/1)|01,16
EW|Carneiro (327/3)|02,29
EW|Clear Creek (327/3)|01,78
EW|Columbia (112/2)|03,4
EW|Columbia (327/3)|01,36
EW|East Ellsworth 1-18 (327/2)|01,446
EW|East Ellsworth 2-19 (327/2)|01,397
EW|Ellsworth Twp (327/1)|01,127
EW|Ellsworth Twp (327/3)|02,3
EW|Ellsworth Twp/Kanopolis (327/1|02,23
EW|Ellsworth Twp/Kanopolis (327/3|01,20
EW|Empire Buckeye West (327/3)|01,32
EW|Empire Venango East (327/3)|01,28
EW|Empire Venango East (400/1)|02,88
EW|Garfield (327/3)|01,34
EW|Green Garden Twp (112/5)|02,49
EW|Kanopolis City (327/3)|01,335
EW|Langley (327/3)|01,2
EW|Langley (400/1)|02,55
EW|Langley (444/1)|03,1
EW|Lincoln (112/5)|03,29
EW|Lincoln (327/3)|01,12
EW|Lorraine City (112/5)|02,82
EW|Mulberry (307/1)|01,28
EW|Mulberry (327/3)|02,2
EW|Noble (112/4)|04,14
EW|Noble (327/3)|01,40
EW|Palacky (112/4)|04,43
EW|Sherman (327/3)|01,49
EW|Thomas (112/5)|03,32
EW|Thomas (327/3)|01,11
EW|Trivoli (327/3)|01,27
EW|Trivoli (400/1)|02,2
EW|Trivoli (444/1)|03,4
EW|Valley (112/4)|03,61
EW|Valley Twp/Holyrood (112/4)|01,284
EW|West Ellsworth (327/1)|01,317
EW|West Ellsworth (327/2)|02,227
EW|Wilson City (112/1)|03,472
EW|Wilson City (112/2)|01,55
EW|Wilson Twp (112/2)|02,68
FI|FRIEND 122 363 2/5|02,25
FI|FRIEND 122 363 3/6|03,23
FI|FRIEND 122 457|01,49
FI|HOLCOMB City 122 363 1/4|01,652
FI|HOLCOMB City 122 363 2/5|02,414
FI|HOLCOMB City 122 363 3/6|06,257
FI|HOLCOMB Rural 122 363 2/5|03,199
FI|HOLCOMB Rural 122 363 3/6|04,207
FI|HUFFMAN 122 363 2/5|01,65
FI|HUFFMAN 122 457|02,658
FI|J BARKER 122A DD2|01,483
FI|J BARKER 122A|02,298
FI|J BARKER 122C DD2|01,2
FI|J BARKER 123A|01,24
FI|J BARKER 123B DD2|01,8
FI|J BARKER 123F DD2|01,8
FI|J BARKER 123G DD2|01,4
FI|J BARKER 123H|01,4
FI|KALVESTA 122 102|01,72
FI|KALVESTA 122 457|02,22
FI|MACK 122A DD2|01,371
FI|MACK 122A|02,204
FI|MACK 122B|01,62
FI|MACK 122C|01,5
FI|PIERCEVILLE 122 DD2|01,2
FI|PIERCEVILLE 122|02,291
FI|PLEASANT VALLEY 122|01,106
FI|PLYMELL 122|01,255
FI|RIVERSIDE 122|01,920
FI|THEONI 122|01,90
FI|WARD 01 122B DD2|02,4
FI|WARD 01 122E|01,264
FI|WARD 01 123B|01,392
FI|WARD 02 122|01,1123
FI|WARD 02 123|01,16
FI|WARD 03 123|01,1019
FI|WARD 04 123|01,510
FI|WARD 05 123|01,892
FI|WARD 06 122A DD2|01,265
FI|WARD 06 122A|02,18
FI|WARD 06 122B DD2|01,5
FI|WARD 06 122C DD2|01,217
FI|WARD 06 122C|02,321
FI|WARD 06 123F|01,1005
FI|WARD 07 123|01,683
FI|WARD 08 123F|01,1466
FI|WARD 09 123|01,794
FI|WARD 10 123|01,591
FI|WARD 11 123|01,831
FI|WARD 12 123|01,721
FI|WARD 13 123|01,691
FI|WARD 14 123A DD2|01,249
FI|WARD 14 123A|02,73
FI|WARD 14 123B DD2|01,200
FI|WARD 14 123B|02,394
FI|WARD 15 123A DD2|01,420
FI|WARD 15 123A|02,211
FI|WARD 15 123B|02,643
FI|WARD 16 123 DD2|02,606
FI|WARD 16 123|01,451
FO|Bloom Twp/219/mhd|01,61
FO|Bucklin City/459/bhd/bcd|01,497
FO|Bucklin Twp/381/1-4/shd|02,5
FO|Bucklin Twp/459/bhd/bcd|05,55
FO|Bucklin Twp/459/bhd|03,3
FO|Concord Twp/102|01,33
FO|Concord Twp/443|02,29
FO|DC pct 1/443/H115 A|01,922
FO|DC pct 1/443/H119 B|02,896
FO|DC pct 12/443|01,5
FO|DC pct 2/443/H119 B|01,1174
FO|DC pct 3/443/H119 B|01,1554
FO|DC pct 4/443/H115 A|01,55
FO|Dc pct 4/443/H119 B|02,2095
FO|DC pct 5/443|01,2048
FO|DC pct 5/pws/443|02,574
FO|DC pct 6/443/H115 A|01,740
FO|DC pct 6/443/H119 B|01,462
FO|DC pct 6/pws/443/H115 A|02,826
FO|DC pct 6/pws/443/H119 B|02,730
FO|DC pct 7/pws/443/H119 A|01,400
FO|DC pct 7/pws/443/H119 B|02,51
FO|DC Pct 9/pws/443/H119 A|01,38
FO|DC Pct 9/pws/443/H119 B|02,98
FO|Dodge Twp H119|01,72
FO|Dodge TWP N H119/443/pws|01,27
FO|Dodge TWP W H119|01,1
FO|Dodge Twp/003/443/H115 A|01,20
FO|Dodge Twp/003/443/H119 B|02,50
FO|Dodge Twp/443/pws|02,155
FO|Dodge Twp/443|01,200
FO|Enterprise TWP H119|01,48
FO|Enterprise Twp/219|01,1
FO|Enterprise Twp/443/wgd/wgi|03,186
FO|Enterprise Twp/443|02,235
FO|Fairview Twp/102|01,44
FO|Fairview Twp/443/pws|03,7
FO|Fairview Twp/443|02,146
FO|Ford City/459/bhd|01,131
FO|Ford Twp/219|01,2
FO|Ford Twp/443|02,31
FO|Ford Twp/459/bhd/bcd|04,14
FO|Ford Twp/459/bhd|05,32
FO|Ford Twp/459|03,19
FO|Grandview Twp East H115 B/PWS|03,6
FO|Grandview Twp Ward 2 443/H115A|01,30
FO|Grandview Twp Ward 2 443/H119C|04,49
FO|Grandview Twp/443/H115|01,13
FO|Grandview Twp/443/pws/H115|02,161
FO|Grandview Twp/443/pws/WID/H115|03,103
FO|Richland Twp/443|01,445
FO|Royal Twp/443/pws|02,209
FO|Sodville Twp/459/bhd/bcd|02,72
FO|Spearville City/381/2-5/shd|01,338
FO|Spearville City/381/3-6/shd|02,246
FO|Spearville Twp/381/1-4/pws/shd|06,25
