precinct_part_text_name,Count
Hill CityTwp#72,58
Hill CityTwp#73,44
"Hillsboro 1st/USD410-2,5",826
"Hillsboro 2nd/USD410-2,5",78
"Hillsboro 2nd/USD410-3,6",818
Hoisington 1st Ward,504
Hoisington 2nd Ward,482
Hoisington 3rd Ward,428
Hoisington 4th Ward,448
HOLCOMB City 122 363 1/4,652
HOLCOMB City 122 363 2/5,414
HOLCOMB City 122 363 3/6,257
HOLCOMB Rural 122 363 2/5,199
HOLCOMB Rural 122 363 3/6,207
Holland 306 SM2,14
Holland 473-3,43
"Hollenberg City, 223.6",9
Holmwood TWP 107-1,22
Holton  City lake 336,2
Holton City - Ward 1 - 336,702
Holton City - Ward 2 - 336,795
Holton City - Ward 3 - 336,523
Holton City Illinois Ave East,16
Home Twp - USD 380 Mbr 2-5,96
Home Twp - USD 380 Mbr 3-6,8
Homewood Twp/287/3-6,351
Homewood Twp/288,33
Homewood Twp/290,66
Hoosier Twp USD 331 Pos. 1,56
Hoosier Twp USD 331 Pos. 2,52
Hope 397 SM2,10
Hope 481-2,22
Hope 481.2,47
Hope City USD481-2,237
Horace City,57
"Horton City, Ward 1 (1-4)",307
"Horton City, Ward 1 (2-5)",138
"Horton City, Ward 2 (1-4)",202
"Horton City, Ward 2 (3-6)",159
"Horton City, Ward 3 (1-4)",107
"Horton City, Ward 3 (2-5)",40
"Horton City, Ward 3 (3-6)",105
Houston 237 Township,33
"Howard City (282, 2&5)",438
"Howard Township (282, 1&4)",37
"Howard Township (282, 3&6)",26
"Howard Township (282,2&5)",66
Hoyt City - USD 337 2-5,404
HP / BO 449-2 H38,51
HP / BO 449-2 H41,234
HP / BO 449-2 H42,55
HP / BO 453 H38,77
HP / BO 453 H41,54
HP / BO 464-2 H38,445
HP / BO 464-2 H42,21
HP / BO 469 H38,512
HP / BO 469 H40,382
Hud City/350 Mem 1-4/H3/C2,65
HUFFMAN 122 363 2/5,65
HUFFMAN 122 457,658
Hugoton 1,513
Hugoton 2,830
Hugoton 3,901
Hum City-1 258 All At Large,652
Hum City-2 258 All At Large,642
Humboldt Twp 258 All At Large,219
Hunnewell City 509,48
Hunter City,35
Huntsville USD 309 2-5,2
Huntsville USD 310,91
Huron 377,125
Huron City 377,46
Hutch 26Ex H102 USD 312 3-6,134
Hutchinson 1-H102 USD 308,566
Hutchinson 1 H102A USD 308,36
Hutchinson 10 USD 308,621
Hutchinson 10 USD 309 3-6,196
Hutchinson 10 USD 313 1-4,233
Hutchinson 11 USD 308,1020
Hutchinson 11 USD 313 1-4,28
Hutchinson 12 USD 308,695
Hutchinson 13 H102 USD 308,474
Hutchinson 13 H104 USD 308,327
Hutchinson 14 USD 308,756
Hutchinson 15 USD 308,693
Hutchinson 16 USD 308,1038
Hutchinson 17 USD 308,378
Hutchinson 17 USD 313 2-5,470
Hutchinson 18 USD 308,487
Hutchinson 19 USD 308,585
Hutchinson 2 USD 308,607
Hutchinson 20 USD 308,837
Hutchinson 21 USD 308,1611
Hutchinson 22- H104 USD 308,989
Hutchinson 22-H104 USD 313 2-5,87
Hutchinson 23 Ex USD 313 1-4,260
Hutchinson 23 H104 USD 308,1245
Hutchinson 23 H104 USD 313 1-4,56
Hutchinson 24 USD 308,635
Hutchinson 24 USD 313 1-4,229
Hutchinson 25 USD 308,892
Hutchinson 25 USD 313 2-5,3
Hutchinson 26 USD 308,393
Hutchinson 26 USD 312 3-6,26
Hutchinson 27 USD 313 2-5,614
Hutchinson 28 Ex USD 313 2-5,581
Hutchinson 28 USD 313 1-4,1148
Hutchinson 28 USD 313 2-5,157
Hutchinson 29 USD 308,168
Hutchinson 29 USD 309 3-6,444
Hutchinson 3 USD 308,371
Hutchinson 30 USD 308,374
Hutchinson 30 USD 309 3-6,88
Hutchinson 31 USD 308,408
Hutchinson 31 USD 313 1-4,315
Hutchinson 32 USD 313 1-4,207
Hutchinson 33 USD 313 1-4,256
Hutchinson 34 Ex  USD 312 3-6,1
Hutchinson 34 USD 313 2-5,133
Hutchinson 35 USD 308,348
Hutchinson 4 USD 308,1184
Hutchinson 5 USD 308,877
Hutchinson 6 USD 308,713
Hutchinson 7 USD 308,837
Hutchinson 8 USD 308,392
Hutchinson 9 USD 308,1024
HV 330-2 & 5,142
I101.1,227
I101.2,1786
I102.1,1373
I103.1,1554
I104.1,1252
I105.1,1371
I106.1,1
I106.2,617
I107.1,1312
I108.1,1011
I109.1,311
I109.2,1346
I201.1,188
I201.2,1356
I202.1,1013
I202.2,86
I203.1,1765
I204.1,2225
I205.1,1793
I206.1,703
I207.1,1624
I209.2,31
I210.1,659
I211.1,1309
I301.1,1306
I302.1,2100
I303.1,1449
I304.1,950
I305.1,1281
I306.1,476
I307.1,1087
I308.1,1075
I309.1,1081
I310.1,419
I401.1,889
I402.1,1048
I403.1,1077
I404.1,761
I405.1,589
I406.2,4
I407.1,904
I408.1,782
I409.1,972
I410.1,486
I411.1,1138
I412.1,871
I413.1,236
Illinois 1 in 264 & K42 ID,192
Illinois 1 in USD 264,427
Illinois 1 in USD 265,924
Illinois 432,2
Illinois Twnshp 264,90
Illinois Twp - USD 115,46
Illinois Twp - USD 380 Mbr 3-6,121
Illinois Twsp.,32
Illionis Twnshp 356/2,34
Illlinois #395-6,2
InC W1,857
InC W2 P1,244
InC W2 P2,227
InC W3 P1,735
InC W3 P1 ExA,1
InC W3 P2,33
InC W4 P1,924
InC W5,963
InC W6 P1,1031
InC W6 P2,518
InC W6 P3,234
"Indep Twp, 223.6, Hanover Hosp",70
Independence Twp USD 377 1-4,2
"Independence Twp, 223.6",9
"Independence Twp/392, 3",17
Independent Twp 112,5
Independent Twp 112 REC,84
Indian Creek 365,22
Indian Creek 479,79
Indiana 298,59
Indiana Twp/USD 211/2-5,10
Indiana Twp/USD 281,13
"Indp Twp USD 111 2,4,6,7",192
Ingalls City USD 477,189
Ingalls Twp USD 476,4
Ingalls Twp USD 477,157
Inman - USD 448,922
Iola Ward 1  257,782
Iola Ward 2  257,1109
Iola Ward 3  257,924
Iola Ward 4  257,826
Ionia TWP 107-2,51
"Iowa Twp (WC) USD 111 1,3,5,7",62
"Iowa Twp USD 111 1,3,5,7",110
"Iowa Twp USD 111 2,4,6,7",149
Iowa Twp USD 429 1-7,13
Irving Twp (111 1-3-5),16
Irving Twp (415 1-4),211
Isabel City (Usd 254),50
Isbel Twp,62
Iuka USD 382  Comm 2,99
Ivanhoe (012) 1/374,62
Ivanhoe (013) 1/374/HD,25
J BARKER 122A,298
J BARKER 122A DD2,483
J BARKER 122C DD2,2
J BARKER 123A,24
J BARKER 123B DD2,8
J BARKER 123F DD2,8
J BARKER 123G DD2,4
J BARKER 123H,4
J101.1,579
J102.1,503
J102.2,11
J103.1,201
J104.1,530
J201.1,60
J201.2,198
J202.2,2
J203.1,677
J204.1,532
J204.2,479
J301.1,1233
J302.1,1042
J401.1,1341
J402.1,501
J403.1,628
Jackson - USD 383,16
Jackson - USD 417,12
Jackson - USD 418,136
Jackson - USD 475,32
Jackson 1-4,96
Jackson 2-5,133
Jackson 3-6,119
Jackson Twnshp H79 353/3,23
Jackson Twnshp H80 353/3,69
Jackson Twnshp H80 509,15
Jackson Twp-1,99
Jackson Twp-2,7
Jackson Twp-3 Randolph City,104
Jackson Twp-4Randolph City,2
Jackson Twp / USD 347,38
Jackson TWP 107-1,46
Jackson TWP 109,23
Jackson Twp/299,12
"Jackson Twp/392, 3",10
Jamestown City/333/MD3/CC3,153
Janesville Twp 386,6
Janesville TWP 389,1
Janesville Twp 390 Mem 1-4,30
Janesville TWP 390 Mem 2-5,122
Jaqua Twp,9
JC.1 Jennings City (294),2
JC.2 Jennings City (412SD),58
JE 105,11
JE 316,12
JE.1 Jennings Township (294),20
JE.2 Jennings Township (412SD),5
Jefferson-Cedar Vale City,296
Jefferson-USD 285,77
Jefferson-USD 335 4,2
Jefferson - 109 2/5 C1 F4,51
Jefferson - 109 2/5 C1 F7,37
Jefferson - USD 335 3,162
Jefferson - USD 336,25
Jefferson -USD 335 3,86
Jefferson 06 (Jefferson),331
Jefferson 339 2/5,322
Jefferson 339 3/6,172
Jefferson 449,3
Jefferson 473-3,106
Jefferson 481-2,43
Jerome (292) CC3,20
Jerome (293) CC3,43
Jerome (466) CC3,12
Jerome (482) CC3,8
Jewell City 107-2,278
"Johnson City CC 3, USD 452",160
"Johnson City, CC 1, USD 452",156
"Johnson City, CC 2, USD 452",338
Johnson H2/303/1,39
K101.1,657
K102.1,1061
K201.1,1131
K202.1,1097
K301.1,1270
K302.1,532
K401.1,697
K402.1,783
K403.1,250
K404.1,311
KALVESTA 122 102,72
KALVESTA 122 457,22
Kanopolis City (327/3),335
Kapioma 338,2
Kapioma 377,186
Kaw 320,69
Kaw 321,121
Kaw 329-2,15
Kaw 340 2/5,8
Kaw 340 3/6,302
Kaw 343 1/4,558
Kaw 345,175
KC Ward 1 / USD 347,453
KC Ward 2 / VTD 7a / USD 347,411
KC01-01.500,287
KC01-01.500-FF,1
KC01-02.500,368
KC01-03.500,227
KC01-03.500-KV,10
KC01-05.500-KV,35
KC02-01.500,490
KC02-01.500-FF,1
KC02-02.500,330
KC02-03.500,89
KC02-04.500,487
KC02-05.500,641
KC02-06.500,25
KC03-01.500,931
KC03-02.500,950
KC03-03.500,174
KC03-04.500,655
KC03-05.500,53
KC04-01.500,844
KC04-02.500,383
KC04-03.500,602
KC04-04.500,1017
KC05-01.500,991
KC05-02.500,482
KC05-03.500,464
KC05-04.500,543
KC05-05.500,522
KC06-01.500-KV,626
KC06-02.500,1
KC06-02.500-KV,265
KC07-01.500,563
KC07-02.500,461
KC07-03.500,429
KC07-03.500-KV,170
KC07-04.202,944
KC07-04.202-KV,1
KC07-04.500-KV,8
KC07-05.500,43
KC07-05.500-KV,169
KC07-06.202,96
KC07-06.500,1033
KC07-07.202,32
KC07-07.500,461
KC07-08.500,700
KC07-08.500-KV,255
KC07-09.202,1206
KC07-10.202,501
KC07-10.500,111
KC07-11.500,14
KC07-11.500-KV,1
KC08-01.500,913
KC08-02.500,850
KC08-03.500,1182
KC08-04.500,1122
KC09-01.500,174
KC09-02.500,881
KC09-03.500,1712
KC09-04.500,203
KC09-05.202,86
KC09-06.202,678
KC09-06.500,357
KC09-07.202,838
KC09-07.202-KV,67
KC09-08.202,27
KC09-08.500,452
KC09-09.500,358
KC09-10.500,861
KC09-11.500,136
KC09-12.204,106
KC09-12.500,842
KC09-13.500,662
KC09-14.204,237
KC09-14.500,589
KC09-15.500,4
KC09-16.203,925
KC09-16.204,1405
KC09-16.500,1
KC09-17.204,9
KC09-18.500,182
KC09-19.500,39
KC09-21.202,65
KC09-22.500,134
KC09-23.500,77
KC09-24.500,40
KC09-25.500,1097
KC10-01.500,889
KC10-02.500,862
KC10-03.500,66
KC10-04.500,613
KC10-05.500,1003
KC10-06.500,345
KC10-07.500,239
KC11-01.500,937
KC11-02.500,869
KC11-03.500,1050
KC11-04.500,976
KC11-05.500,1143
KC11-06.500,758
KC11-07.202,44
KC11-07.500,580
KC11-08.500,1016
KC11-09.500,490
KC11-10.500,700
KC11-11.500,858
KC11-12.500,279
KC11-13.500,162
KC11-14.500,233
KC11-15.500,329
KC11-16.500,98
KC11-17.500,17
KC12-01.500,923
KC12-02.500,707
KC12-03.500,1009
KC12-04.202,965
KC12-04.500,44
KC12-05.202,499
KC12-06.202,924
KC12-07.202,946
KC12-08.202,610
KC12-09.202,127
KC12-10.202,185
KC12-11.202,368
KC12-12.202,397
KC12-13.202,685
KC12-14.202,317
KC12-15.202,80
KC12-16.202,320
KC13-01.500,1053
KC13-02.500,858
KC13-03.500,464
KC13-04.500,446
KC13-05.500,144
KC13-06.500,207
KC13-07.500,542
KC13-08.500,658
KC13-09.500,882
KC13-10.500,86
KC13-11.500,672
KC13-12.500,619
KC13-13.500,275
KC14-01.500,922
KC14-02.500,459
KC14-03.500,414
KC14-04.500,796
KC14-05.500,755
KC14-06.500,958
KC14-07.500,1174
KC14-08.203,45
KC14-08.500,844
KC14-09.203,524
KC14-10.203,1841
KC14-11.203,864
KC14-11.500,34
KC14-12.203,1877
KC14-13.203,1268
KC14-14.203,2030
KC14-15.203,888
KC14-16.500,472
KC14-17.203,918
Ke/1/412,67
Ke/2/412,70
Kechi 1,2
Kechi 10,6
Kechi 17 in USD 262,1
Kechi 19 in USD 259-1,9
Kechi 2 in USD 259-1,12
Kechi 21 in USD 262,17
Kechi 26 in USD 259-1,7
Kechi 3 in USD 259-1,35
Kechi 3 in USD 259-1 & Kechi,1184
Kechi 3 in USD 262,53
Kechi 3 in USD 262 & Kechi,10
Kechi 4,53
Kechi 7 in USD 262,16
Kechi 8 in USD 259-1,5
Keene  329-1,11
Keene  330-2 & 5,63
Keene  330-3 & 6,26
Keene 330-1 & 4,346
Kendall T/S,60
Kendall Twp/USD215,49
Kendall Twp/USD216,3
Kensington City,339
Kentucky 343 1/4,458
Kentucky 343 2/5,127
"Key West Twp, 243/1-3-5",40
"Key West Twp, 243/2-4-6",158
Keystone Twp,75
Keysville Twp / 495 / 3-6,1
Keysville Twp / 496 / 246,24
Kickapoo 449-2 H41,286
Kickapoo 449-2 H42,75
Kickapoo 449-3 H41,1094
Kickapoo 449-3 H42,14
Kickapoo 453 H41,69
"Kill Creek Twp/392, 3",3
"Kimeo Township, 223.3",31
Kincaid,100
King City - USD 418,287
King City - USD 423,76
King City - USD 448,9
Kingery Twp-USD 275,30
Kingery Twp-USD 314,27
Kingery Twp-USD 315,2
Kingman Twp USD 332 Pos. 3,10
Kingman Twp USD 332 Pos. 5,79
Kinsley Twp / USD 347,78
Kinsley Twp / USD 502,1
Kiowa East City (Usd 255),353
Kiowa East Twp (Usd 255),39
Kiowa West City (Usd 255 - 1),122
Kiowa West City (Usd 255 - 2),91
Kiowa West Twp (Usd 255 - 1),37
Kirwin City 110/1/FD3B,112
Kirwin Twp 110/1/FD3B,38
Kirwin Twp 110/2/FD3B,5
Kismet City,220
Km City Ward 1 USD 331 P 3,570
Km City Ward 2 USD 331 Po 1,111
Km City Ward 2 USD 331 Po 2,739
Km City Ward 3 USD 331 Po 4,328
Km City Ward 4 USD 331 Po 1,452
L001.1,722
L002.1,918
L003.1,589
L004.1,943
La Crosse City #1,518
La Crosse City #2,325
Lacey Twp-USD 315,29
"LaCrosse-Brkd #1 Twsp (395, 4)",20
"LaCrosse-Brkd #1 Twsp (395, 6)",23
"LaCrosse-Brkd #2 Twsp (395, 1)",1
"LaCrosse-Brkd #2 Twsp (395, 2)",2
"LaCrosse-Brkd #2 Twsp (395, 3)",10
"LaCrosse-Brkd #2 Twsp (395, 6)",24
Ladore (101/1),256
Ladore (101/2),22
Lafayette-USD 286-Member #1,31
LaHarpe City  257,309
Lake City Twp (Usd 254),56
Lake Twp,53
Lakin City / CC1,637
Lakin City / CC2,564
Lakin Twp / CC1,145
Lakin Twp / CC2,57
Lakin Twp A EHD,122
Lakin Twp B EHD,58
Lamont T/S,51
Lancaster 377,247
Lancaster City 377,197
Lane 110 Township,25
Lane 237 Township,30
Lane City/288,164
Lane TWP 386,27
Langdon City USD 310,37
Langdon USD 310,61
Langley (327/3),2
Langley (400/1),55
Langley (444/1),1
Lansing Ward 1,1625
Lansing Ward 2,2080
Lansing Ward 3,1795
Lansing Ward 4,1860
Larned City Ward 1 C1 / 1-4,57
Larned City Ward 1 C1 / 2-5,402
Larned City Ward 1 C4 / 2-5,47
Larned City Ward 2 C1 / 1-4,596
Larned City Ward 2 C1 / 2-5,39
Larned City Ward 2 C4 / 1-4,61
Larned City Ward 3 / 1-4,697
Larned City Ward 4 C1 / 2-5,7
Larned City Ward 4 C4 / 1-4,86
Larned City Ward 4 C4 / 2-5,314
Larned Twp C1 / 1-4,32
Larned Twp C1 / 2-5,26
Larned Twp C1 / 3-6,60
Larned Twp C4 Part A / 2-5,36
Larned Twp C4 Part A / 3-6,12
Larned Twp C4 Part B / 1-4,23
Larrabee (293) CC3,26
Larrabee (482) CC3,1
Latham City 205,71
"Lawrence Twp/392, 3",19
LB.1 Liberty Township,37
LC 01 416-2,94
LC 01 416-5,64
LC 01 416-6,669
LC 02 416-5,594
LC 02 416-6,350
LC 03 416-3,746
LC 03 416-5,257
LC 04 416-2,832
LC 04 416-4 MC,57
Lebanon City,153
"Lebo City, USD 243/1/3/5",627
Lees Twp. #274,7
Lees Twp. #466,2
Lehigh City,97
"Lehigh USD410-1,4",105
"Lehigh USD411-1,4",1
"Lehigh USD411-2,5",10
Leon City 205,445
Leona CIty,19
"LeRoy City, USD 245/1",368
"LeRoy Twp, 245/1",74
Lewis (274) CC3,3
Lewis (291) CC3,2
Lewis (466) CC3,1
Lewis City / USD 502,216
Lex/C1/H3/220,27
Lex/C1/H3/459,3
LI H69 (306-14),49
LI H69 (306-25),82
Lib/C1/H1/459,25
Liberal Township 1 (209),2
Liberal Township 1 (480),157
Liberal Township 2  (483),1
Liberal Township 2 (209),10
Liberal Township 2 (480),59
Liberal Township 3 (480),81
Liberal Township 4 (480),64
Liberal Township 4 (483),17
Liberal Township 5 (480),54
Liberal Township 5 (483),7
Liberty - 109 1/4 C2 F1,3
Liberty - 109 1/4 C2 F8,18
Liberty - 109 2/5 C2 F3,4
Liberty - 109 2/5 C2 F8,13
Liberty - USD 329,1
Liberty - USD 335 4,90
Liberty - USD 335 5,33
Liberty - USD 336,257
Liberty - USD 383,15
Liberty - USD 417,123
Liberty - USD 475,10
Liberty - USD 481,1
Liberty 473-2,57
Liberty 473-3,12
Liberty 481-2,47
Liberty T/S,27
"Liberty Township (282, 1&4)",1
"Liberty Township (484, 3&6)",69
Liberty Twp 428,149
Liberty Twp 495,36
Liberty Twp Lb00003.1,155
Liberty Twp Lb00003.2,409
Liberty Twp USD 332 Pos. 5,41
"Liberty Twp, 244/6",11
"Liberty Twp, 245/2",160
Liberty Twp/245/2 7/3,5
Liberty Twp/366 ALG /3,77
Liberty Twp/366 ALG/1,27
Liberty Twp/399,15
"Liberty USD410-1,4",225
"Liberty USD411-2,5",19
Liberty/465,102
Liberty/471/2-5,18
Liebenthal City,75
Limestone TWP 107-2,37
Linc USD 113-l,49
Linc USD 115-l,11
Linc USD 380,57
Lincoln-Arcadia 246 14,76
Lincoln-Arcadia 246 36,34
Lincoln - 109 1/4 C3 F11,16
Lincoln - 109 2/5 C3 F6,36
Lincoln - 333 C3 F11,7
Lincoln - 426 2 C3 F11,10
Lincoln - USD 321 1-4,58
Lincoln - USD 336,17
Lincoln - USD 337 1-4,726
Lincoln (101/2),109
Lincoln (112/5),29
Lincoln (247),23
Lincoln (327/3),12
Lincoln (505/3),58
Lincoln (H) 322.6,88
Lincoln 237 Township,2
Lincoln 246 14,78
Lincoln 246 36,92
Lincoln 246 36 HD,118
Lincoln 248 14,9
Lincoln 248 36,3
Lincoln 272 Township,40
Lincoln 287 MD 367,35
Lincoln 365,159
Lincoln 393-1,144
Lincoln 393-2,4
Lincoln 435-2,172
Lincoln 435-3,93
Lincoln 456 MD 147,86
Lincoln 456 MD 257,3
Lincoln 479,4
Lincoln I Com 1,226
Lincoln I Com 2,108
Lincoln I Com 3,40
Lincoln II Com 1,262
Lincoln II Com 2,141
Lincoln in 206 & FL Improv,313
Lincoln in USD 262,93
Lincoln in USD 375-2,4
"Lincoln Township, 223.3",20
"Lincoln Township, 498.3-6",9
Lincoln Twp,11
Lincoln Twp / USD 351,76
Lincoln Twp 206,2
Lincoln Twp 240,9
Lincoln Twp 375-5,11
Lincoln Twp 393,89
Lincoln Twp 398,52
Lincoln Twp 490,145
Lincoln Twp 492-1,2
"Lincoln Twp, 243/1-3-5",256
"Lincoln Twp, 252",24
Lincoln Twp/287/2-5,10
Lincoln Twp/287/2-5/DD,26
Lincoln Twp/287/3-6,132
Lincoln Twp/288,9
Lincoln Twp/290,558
Lincoln Twp/290/DD,43
Lincoln USD 309 3-6,3
Lincoln USD 312 2-5,343
Lincoln/351 Mem 1-4-5/No H/C2,58
Lincolnville,120
Lindsborg 1-USD 400,579
Lindsborg 2-USD 400,598
Lindsborg 3-USD 400,584
Lindsborg 3-USD 400.1,16
Lindsborg 4-USD 400,348
Lindsborg 4-USD 400.2,263
"Linn City, 223.1",96
"Linn City, 223.2",87
"Linn Township, 223.1",65
"Linn Township, 223.2",38
Linn Valley City,995
Linwood City 458-3,283
"Little Blue Township, 223.4",47
Little Caney-Niotaze-USD 436,65
Little Caney-USD 286-Member #3,62
Little Caney-USD 436,123
Little River USD 313 3-6,406
Little Valley-USD 444,9
Little Valley-USD 448,291
Little Walnut Twp 205,236
LN.1 Lincoln Township,14
LO.1 Logan Township,24
Lo/3/316,17
Lo/3/412,57
Loda USD 310,11
Loda USD 311,52
Loda USD 331 1-4,2
Loda USD 331 2-5,10
Log USD 223,1
Log USD 364,197
Logan,31
Logan 239,6
Logan 258 All At Large,86
Logan 298,41
Logan 413,70
Logan 473-3,157
Logan City 326/2/FD4,137
Logan City 326/3/FD4,101
Logan City 326/4/FD4,21
Logan City 326/5/FD4,132
Logan Township,47
"Logan Township, 108-2-5",14
"Logan Township, 108.3-6",69
Logan Twp / 351 / 1-4-5,18
Logan Twp / 495 / 3-6,15
Logan Twp / USD 347,19
Logan Twp 205,100
Logan Twp 239/2-5,28
Logan Twp 239/3-6,32
Logan Twp 326/4/FD4,17
Logan Twp 326/6/FD4,24
Logan Twp REC 354,115
Logan Twp USD 477,150
Logansport Twp. #274,1
Logansport Twp. #275,2
London Twnshp 264,130
London Twnshp 353/3,21
London Twnshp 357/2,291
London Twp 263/3 Peck Imp Dist,69
London Twshp 263/3,57
Lone Elm 365,27
Lone Elm 479,144
Lone Elm City,15
Lone Star 247 14,153
Lone Star 248 36,15
Lone Star 249,79
Lone Star 250,657
Lone Star Twsp.,56
Lone Tree - USD 418,33
Lone Tree - USD 423,135
Lone Tree Twp (H) 322.3,13
Lone Tree Twp (H) 322.5,84
Long Island City 212/2/FD2,119
Long Island Twp 212/2/FD2,68
"Longton City (283, 1)",100
"Longton City (283, 3)",80
"Longton Township (283, 1)",17
"Longton Township (283, 3)",44
Lorraine City (112/5),82
Lost Springs City,31
Lost Springs Township,82
Louisville City 320.5,83
Louisville Twp 320.3,89
Louisville Twp 320.5,589
Louisville Twp 323.3,20
Louisville Twp 323:6,20
"Lowe Township, 108.1-4",47
LT/225/F,27
LT/226/F,57
LU,78
Lulu Township,34
LWID  330-3&6,117
LY.2 Lyon Township (412SD),14
Lyon - USD 473,218
Lyon - USD 475,4
Lyon - USD 481,3
Lyon H70 481-2,13
Lyon H70 487,163
Lyon Twp/239/CC3,25
Lyon Twp/333/MD3/CC3,2
Lyon Twp/334/MD2/CC3,42
M001.1,162
MA/Udall City/463/235,46
MACK 122A,204
MACK 122A DD2,371
MACK 122B,62
MACK 122C,5
Madison 298,83
Madison City 386 Mem 1-4,287
Madison City 386 Mem 3-6,187
Madison TWP 386 Mem 2-5,215
Madison TWP 386 Mem 3-6,37
Madison Twp B,24
Madison Twp H64-1,133
Madison Twp H64-Riley City-2,690
"Mahaska City, 108.1-4",38
Manchester City USD473-1,56
Manhattan City 383.7,6
Manhattan Twp- 3 H67,134
Manhattan Twp-2,405
Manhattan Twp-3-Enclave A,2
Manhattan Twp -3 Enclave,7
Manhattan Twp 1-Enclave,4
Manhattan Twp 1-H64,394
Manhattan Twp 3-H68,6
Manhattan Twp 4- Enclave B,1
Manhattan Twp 4- Enclave C,6
Manhattan Twp 4- H51,7
Manhattan Twp 4- H61,256
Manhattan Twp 4-H64,359
Manhattan Twp 4-H66,1
Mankato City 107-1,615
"Manter City, CC 1, USD 452",85
"Manter Twp, CC 1, USD 452",58
Maple Hill 321,45
Maple Hill 329-1,104
Maple Hill 329-3,33
Maple Hill 329-6,108
Maple/263,91
Maple/396,19
Maple/463/235,455
Mapleton City,79
Marion 298,37
Marion North,584
Marion North/CVD,131
Marion South,545
Marion South/CVD,113
Marion Twp,171
Marion Twp - Bailley Imp Dist,124
Marion Twp - USD 115,149
Marmaton 256 All At Large,206
MARMATON D2 234,234
MARMATON D2 235 1-4,111
MARMATON D2 235 3-6,68
MARMATON D4 234,127
Marquette - USD 400,529
Martin 110 Township,9
Martin 237 Township,10
Mary USD 364,216
May Day Twp,56
Mayetta City - USD 337 1-4,166
Mayetta City - USD 337 3-6,33
Mayfield City 353/3,70
MC,113
MC/226-1/M,2
MC/226-2/M,1
MC/226-3/M,240
Mcadoo (Usd 254),9
Mcadoo (Usd 438),9
McAllaster Twp. #275,25
McCracken City,113
Mccune City,285
McFarland  329-1,16
McFarland  329-2,39
McFarland 329-5,3
McLouth City 342 2/5,649
Meade/226-1/M,764
Meade/226-2/M,554
Med Lodge Five (Mbr 4),44
Med Lodge Four (Mbr 2),171
Med Lodge One (Mbr 1),254
Med Lodge One (Mbr 3),180
Med Lodge Three (Mbr 4),270
Med Lodge Two (Mbr 2),167
Med Lodge Two (Mbr 3),194
Med Lodge Two Exclave  (Mbr 2),7
Medford USD 309 2-5,52
Medford USD 376,68
Medora USD 313 3-6,1291
Medway T/S,31
Melvern 421 MD 2-4,8
Melvern 456 MD 147,161
Melvern 456 MD 257,101
Menlo City-USD 316,25
Menlo Twp-USD 274,2
Menlo Twp-USD 315,1
Menlo Twp-USD 316,23
"Menno USD410-1,4",32
"Menno USD411-1,4",25
"Menno USD411-2,5",190
Meriden City 340 2/5,508
Meridian - USD 411,57
Meridian - USD 423,100
Meridian - USD 460,21
MF City 329-1,184
MF City 329-5,18
MH City 329-3,456
MH City 329-6,3
MH Twp 330-1 & 4,131
MI 103,15
MI 105,7
MI 314,11
MI H6 368 2-5,76
MI H6 416-4,113
MI H9 362-2,57
MI H9 362-4,122
MI H9 368 2-5,89
Miami USD 310,49
Michigan Twp,60
Michigan Valley 287 MD 147,218
Michigan Valley 287 MD 147 H54,7
Michigan Valley 287 MD 257,21
Michigan Valley 434 MD 147,82
Michigan Valley 434 MD 147 H54,70
Milan City 359/2,34
Milford - USD 378,11
Milford - USD 473,6
Milford - USD 475,930
Milford City - USD 475,276
"Mill Creek Township, 108.1-4",58
Mill Creek Twp (H) 322.2,6
Mill Creek Twp (H) 322.3,206
Mill Creek Twp (H) 322.4,13
Millbrook Twp/USD 281,85
Millcreek 234,249
Millcreek 235,161
Milton Twp 206 75,283
Milton USD398,59
Miltonvale City/334/MD1/CC1,259
Mingona Twp (Usd 254),63
Minn/C3/H2/219,494
Minneapolis City I,412
Minneapolis City II,313
Minneapolis City III,465
Minneapolis City III-2,30
Minneha 1 in 385-2 & CV Imp D,1580
Minneha 1 in USD 259-2,1
Minneha 1 in USD 385-2,8
Minneha 12,2
Minneha 14 in SD Imp Dist,149
Minneha 18,3
Minneha 20,3
Minneha 22,2
Minneha 26,23
Minneha 3,4
Minneha 5,2
Minneha 7,35
Minneha 8,36
Minneha 9,2
Minneha 9 in SS Imp Dist,334
Mission (101/2),10
Mission (505),193
Mission Twp (415 1-4),77
Mission Twp (430 2-5),135
Mission Twp (430 3-6),181
Mitchell Twp - USD 115,247
Mitchell Twp - USD 380 3-6,15
MND H5 367 3-6,140
MND H9 362 -5,135
MND H9 367 3-6,268
"Moline City (282, 3&6)",243
Monroe 365/1-4,71
Monroe 365/2-5,156
Monroe 365/3-6,42
Montana TWP 107-1,46
Montezuma City USD 371,415
Montezuma Twp USD 102,23
Montezuma Twp USD 371,170
Monument Twp. #274,86
Monument Twp. #275,12
Moore,40
Moore Twp (Usd 254-6),14
Moore Twp (Usd 255),10
Moore Twp 17 KH (Usd 255),23
Moran City 256 All At Large,300
Morlan Twp/USD 269 #1,3
Morlan Twp/USD 269 #2,3
Morlan Twp/USD 269 #3,19
Morlan Twp/USD 281,21
Morland City/Gettys.Twp/USD281,14
Morland City/Sol.Twp/USD281,97
Morrill City,136
