precinctPart,Count
Johnson|D202.1|01,1119
Johnson|D203.1|01,1042
Johnson|D204.1|01,621
Johnson|D205.1|01,1441
Johnson|D205.2|02,561
Johnson|D206.1|01,823
Johnson|D206.2|02,1227
Johnson|D207.1|01,1292
Johnson|D207.2|02,624
Johnson|D208.1|01,1599
Johnson|D209.1|01,997
Johnson|D210.1|01,2498
Johnson|D211.1|01,2379
Johnson|D212.1|01,1373
Johnson|D213.1|01,1023
Johnson|D214.1|01,973
Johnson|D215.1|01,1423
Johnson|D216.1|01,1073
Johnson|D219.1|01,12
Johnson|D221.1|01,581
Johnson|D222.1|01,2029
Johnson|D222.2|02,354
Johnson|D223.1|01,1365
Johnson|D224.1|01,270
Johnson|D224.2|02,295
Johnson|D301.1|01,724
Johnson|D302.1|01,320
Johnson|D303.1|01,728
Johnson|D304.1|01,1352
Johnson|D305.1|01,1636
Johnson|D306.1|01,858
Johnson|D307.1|01,871
Johnson|D308.1|01,585
Johnson|D309.1|01,761
Johnson|D310.1|01,1340
Johnson|D311.1|01,239
Johnson|D311.2|02,1280
Johnson|D313.1|01,508
Johnson|D313.2|02,791
Johnson|D315.1|01,1158
Johnson|D316.1|01,1234
Johnson|D316.2|02,66
Johnson|D317.1|01,1601
Johnson|D317.2|02,1
Johnson|D318.1|01,1372
Johnson|D319.1|01,867
Johnson|D320.1|01,1004
Johnson|D321.1|01,1560
Johnson|D322.1|01,1123
Johnson|D323.1|01,1187
Johnson|D324.1|01,658
Johnson|D325.1|01,1256
Johnson|D401.1|01,1766
Johnson|D402.1|01,320
Johnson|D402.2|02,1406
Johnson|D403.1|01,1842
Johnson|D404.1|01,1158
Johnson|D405.1|01,1495
Johnson|D406.1|01,1239
Johnson|D407.1|01,1209
Johnson|D408.1|01,1161
Johnson|D409.1|01,1658
Johnson|D410.1|01,1129
Johnson|D411.1|01,831
Johnson|D412.1|01,1980
Johnson|D413.1|01,900
Johnson|D414.1|01,1710
Johnson|D415.1|01,168
Johnson|D416.1|01,740
Johnson|D416.2|02,614
Johnson|D417.1|01,1242
Johnson|D417.2|02,68
Johnson|E001.1|01,1
Johnson|E001.2|02,1778
Johnson|E001.3|03,141
Johnson|E003.1|01,792
Johnson|E004.1|01,3
Johnson|E005.1|01,434
Johnson|E008.1|01,285
Johnson|E009.1|01,233
Johnson|E009.2|02,326
Johnson|E009.3|03,519
Johnson|G101.1|01,515
Johnson|G102.1|01,372
Johnson|G201.1|01,356
Johnson|G202.1|01,390
Johnson|G301.1|01,492
Johnson|G302.1|01,452
Johnson|G401.1|01,234
Johnson|G402.1|01,236
Johnson|G403.1|01,171
Johnson|G404.1|01,233
Johnson|H101.1|01,846
Johnson|H102.1|01,1326
Johnson|H103.1|01,1168
Johnson|H104.1|01,1054
Johnson|H105.1|01,823
Johnson|H106.1|01,286
Johnson|H107.1|01,1089
Johnson|H201.1|01,968
Johnson|H202.1|01,1514
Johnson|H203.1|01,1236
Johnson|H204.1|01,1285
Johnson|H205.1|01,743
Johnson|H206.1|01,750
Johnson|H207.1|01,677
Johnson|H301.1|01,1178
Johnson|H302.1|01,1219
Johnson|H303.1|01,794
Johnson|H304.1|01,453
Johnson|H305.1|01,2223
Johnson|H306.1|01,1870
Johnson|H307.1|01,228
Johnson|H401.1|01,375
Johnson|H402.1|01,946
Johnson|H403.1|01,773
Johnson|H404.1|01,1213
Johnson|H405.1|01,1151
Johnson|H406.1|01,1014
Johnson|H407.1|01,2120
Johnson|I101.1|01,229
Johnson|I101.2|02,1708
Johnson|I102.1|01,1350
Johnson|I103.1|01,1561
Johnson|I104.1|01,1252
Johnson|I105.1|01,1311
Johnson|I106.1|01,2
Johnson|I106.2|02,569
Johnson|I107.1|01,1295
Johnson|I108.1|01,992
Johnson|I109.1|01,235
Johnson|I109.2|02,1262
Johnson|I201.1|01,196
Johnson|I201.2|02,1217
Johnson|I202.1|01,968
Johnson|I202.2|02,85
Johnson|I203.1|01,1725
Johnson|I204.1|01,2162
Johnson|I205.1|01,1739
Johnson|I206.1|01,683
Johnson|I207.1|01,1608
Johnson|I210.1|01,612
Johnson|I211.1|01,1194
Johnson|I301.1|01,1280
Johnson|I302.1|01,2064
Johnson|I303.1|01,1422
Johnson|I304.1|01,942
Johnson|I305.1|01,1271
Johnson|I306.1|01,469
Johnson|I307.1|01,1079
Johnson|I308.1|01,1065
Johnson|I309.1|01,1076
Johnson|I310.1|01,414
Johnson|I401.1|01,905
Johnson|I402.1|01,1041
Johnson|I403.1|01,1018
Johnson|I404.1|01,743
Johnson|I405.1|01,574
Johnson|I406.2|02,4
Johnson|I407.1|01,902
Johnson|I408.1|01,722
Johnson|I409.1|01,969
Johnson|I410.1|01,475
Johnson|I411.1|01,1117
Johnson|I412.1|01,857
Johnson|I413.1|01,241
Johnson|J101.1|01,562
Johnson|J102.1|01,495
Johnson|J102.2|02,12
Johnson|J103.1|01,200
Johnson|J104.1|01,523
Johnson|J201.1|01,62
Johnson|J201.2|02,204
Johnson|J202.1|01,2
Johnson|J202.2|02,1
Johnson|J203.1|01,677
Johnson|J204.1|01,506
Johnson|J204.2|02,495
Johnson|J301.1|01,1217
Johnson|J302.1|01,1043
Johnson|J401.1|01,1228
Johnson|J402.1|01,498
Johnson|J403.1|01,638
Johnson|K101.1|01,653
Johnson|K102.1|01,1043
Johnson|K201.1|01,1119
Johnson|K202.1|01,1064
Johnson|K301.1|01,1241
Johnson|K302.1|01,535
Johnson|K401.1|01,687
Johnson|K402.1|01,782
Johnson|K403.1|01,256
Johnson|K404.1|01,324
Johnson|L001.1|01,709
Johnson|L002.1|01,927
Johnson|L003.1|01,592
Johnson|L004.1|01,962
Johnson|M001.1|01,158
Johnson|N101.1|01,1133
Johnson|N102.1|01,1381
Johnson|N103.1|01,1082
Johnson|N104.1|01,407
Johnson|N105.1|01,444
Johnson|N106.1|01,1184
Johnson|N107.1|01,1426
Johnson|N108.1|01,1262
Johnson|N109.1|01,698
Johnson|N110.1|01,1516
Johnson|N111.1|01,561
Johnson|N112.1|01,1425
Johnson|N113.1|01,901
Johnson|N114.1|01,1138
Johnson|N115.1|01,524
Johnson|N116.1|01,991
Johnson|N117.1|01,600
Johnson|N118.1|01,829
Johnson|N119.1|01,980
Johnson|N120.1|01,566
Johnson|N121.1|01,344
Johnson|N122.1|01,327
Johnson|N123.1|01,823
Johnson|N124.1|01,272
Johnson|N125.1|01,705
Johnson|N126.1|01,213
Johnson|N127.1|01,1185
Johnson|N201.1|01,870
Johnson|N202.1|01,972
Johnson|N203.1|01,787
Johnson|N204.1|01,1103
Johnson|N205.1|01,779
Johnson|N206.1|01,919
Johnson|N207.1|01,698
Johnson|N208.1|01,725
Johnson|N209.1|01,939
Johnson|N210.1|01,1949
Johnson|N211.1|01,452
Johnson|N212.1|01,733
Johnson|N213.1|01,750
Johnson|N214.1|01,687
Johnson|N215.1|01,1152
Johnson|N216.1|01,768
Johnson|N217.1|01,1022
Johnson|N218.1|01,1595
Johnson|N219.1|01,700
Johnson|N220.1|01,619
Johnson|N221.1|01,682
Johnson|N222.1|01,888
Johnson|N223.1|01,806
Johnson|N224.1|01,839
Johnson|N225.1|01,677
Johnson|N226.1|01,826
Johnson|N227.1|01,541
Johnson|N228.1|01,578
Johnson|N229.1|01,987
Johnson|N230.1|01,1116
Johnson|N231.1|01,831
Johnson|N232.1|01,911
Johnson|N301.1|01,1467
Johnson|N302.1|01,1134
Johnson|N303.1|01,626
Johnson|N304.1|01,1094
Johnson|N305.1|01,1217
Johnson|N305.2|02,1
Johnson|N306.1|01,1658
Johnson|N307.1|01,1234
Johnson|N308.1|01,1349
Johnson|N309.1|01,1335
Johnson|N310.1|01,690
Johnson|N311.1|01,1061
Johnson|N312.1|01,901
Johnson|N313.1|01,26
Johnson|N313.2|02,1878
Johnson|N314.1|01,1397
Johnson|N315.1|01,590
Johnson|N315.2|02,261
Johnson|N317.1|01,1540
Johnson|N318.1|01,1886
Johnson|N319.1|01,1279
Johnson|N320.1|01,1131
Johnson|N321.1|01,1024
Johnson|N322.1|01,653
Johnson|N401.1|01,568
Johnson|N401.2|02,773
Johnson|N402.1|01,1192
Johnson|N403.1|01,540
Johnson|N403.2|02,1287
Johnson|N404.1|01,1558
Johnson|N405.1|01,1231
Johnson|N406.1|01,985
Johnson|N407.1|01,875
Johnson|N408.1|01,1045
Johnson|N409.1|01,722
Johnson|N409.2|02,218
Johnson|N410.1|01,744
Johnson|N411.1|01,1430
Johnson|N412.1|01,1795
Johnson|N413.1|01,1031
Johnson|N414.1|01,652
Johnson|N415.1|01,758
Johnson|N416.1|01,2181
Johnson|N417.1|01,1663
Johnson|N417.2|02,64
Johnson|N418.1|01,435
Johnson|N419.1|01,1464
Johnson|N420.1|01,91
Johnson|N420.2|02,455
Johnson|N421.1|01,839
Johnson|N501.1|01,1256
Johnson|N502.1|01,1032
Johnson|N503.1|01,1226
Johnson|N504.1|01,1538
Johnson|N505.1|01,2079
Johnson|N506.1|01,1375
Johnson|N507.1|01,1556
Johnson|N508.1|01,2101
Johnson|N509.1|01,1538
Johnson|N510.1|01,1086
Johnson|N511.1|01,1569
Johnson|N512.1|01,595
Johnson|N513.1|01,1159
Johnson|N514.1|01,102
Johnson|N515.1|01,1814
Johnson|N516.1|01,805
Johnson|N517.1|01,502
Johnson|N518.1|01,1174
Johnson|N519.1|01,417
Johnson|N601.1|01,1297
Johnson|N602.1|01,86
Johnson|N603.1|01,1182
Johnson|N604.1|01,1485
Johnson|N605.1|01,1576
Johnson|N606.1|01,309
Johnson|N607.1|01,455
Johnson|N608.1|01,995
Johnson|N608.2|02,321
Johnson|N609.1|01,777
Johnson|N610.1|01,357
Johnson|N611.1|01,1374
Johnson|N612.1|01,578
Johnson|N613.1|01,363
Johnson|N613.2|02,1068
Johnson|N613.3|03,4
Johnson|N614.1|01,1375
Johnson|N615.1|01,1804
Johnson|N616.1|01,828
Johnson|N617.1|01,263
Johnson|N618.1|01,1525
Johnson|N619.1|01,4
Johnson|N619.2|02,937
Johnson|N620.1|01,714
Johnson|N621.1|01,808
Johnson|N622.1|01,1467
Johnson|N623.1|01,2105
Johnson|O101.1|01,1426
Johnson|O102.1|01,518
Johnson|O103.1|01,1077
Johnson|O201.1|01,1397
Johnson|O202.1|01,691
Johnson|O203.1|01,1042
Johnson|O301.1|01,818
Johnson|O302.1|01,1383
Johnson|O303.1|01,853
Johnson|O401.1|01,1062
Johnson|O402.1|01,803
Johnson|O403.1|01,1189
Johnson|O404.1|01,416
Johnson|O501.1|01,931
Johnson|O502.1|01,1112
Johnson|O503.1|01,1666
Johnson|O601.1|01,884
Johnson|O602.1|01,1355
Johnson|O603.1|01,850
Johnson|P101.1|01,831
Johnson|P102.1|01,476
Johnson|P201.1|01,648
Johnson|P202.1|01,781
Johnson|P301.1|01,463
Johnson|P302.1|01,449
Johnson|P303.1|01,391
Johnson|P401.1|01,376
Johnson|P402.1|01,535
Johnson|P403.1|01,580
Johnson|Q101.1|01,1222
Johnson|Q102.1|01,848
Johnson|Q103.1|01,921
Johnson|Q104.1|01,749
Johnson|Q104.2|02,17
Johnson|Q105.1|01,608
Johnson|Q105.2|02,978
Johnson|Q106.1|01,1182
Johnson|Q107.1|01,1479
Johnson|Q108.1|01,2195
Johnson|Q109.1|01,2
Johnson|Q109.2|02,373
Johnson|Q109.3|03,1
Johnson|Q110.2|02,427
Johnson|Q111.1|01,1156
Johnson|Q112.2|02,10
Johnson|Q113.1|01,419
Johnson|Q113.2|02,440
Johnson|Q201.1|01,663
Johnson|Q201.2|02,93
Johnson|Q202.1|01,1142
Johnson|Q203.1|01,1298
Johnson|Q204.1|01,1322
Johnson|Q205.1|01,700
Johnson|Q206.1|01,814
Johnson|Q207.1|01,618
Johnson|Q207.2|02,256
Johnson|Q208.1|01,770
Johnson|Q209.1|01,712
Johnson|Q210.1|01,687
Johnson|Q211.1|01,879
Johnson|Q212.1|01,537
Johnson|Q213.1|01,492
Johnson|Q301.1|01,957
Johnson|Q302.1|01,1071
Johnson|Q303.1|01,1563
Johnson|Q304.2|02,310
Johnson|Q304.3|03,1182
Johnson|Q305.1|01,20
Johnson|Q305.2|02,114
Johnson|Q306.1|01,1504
Johnson|Q307.1|01,2033
Johnson|Q308.1|01,1352
Johnson|Q309.1|01,1557
Johnson|Q309.2|02,2
Johnson|Q310.1|01,953
Johnson|Q311.1|01,1843
Johnson|Q311.2|02,15
Johnson|Q312.1|01,631
Johnson|Q401.1|01,1355
Johnson|Q402.1|01,874
Johnson|Q403.1|01,768
Johnson|Q404.1|01,833
Johnson|Q405.1|01,1646
Johnson|Q406.1|01,1103
Johnson|Q407.1|01,1441
Johnson|Q408.1|01,499
Johnson|Q409.1|01,2102
Johnson|Q411.1|01,938
Johnson|Q412.1|01,289
Johnson|Q413.1|01,265
Johnson|R001.1|01,803
Johnson|R002.1|01,623
Johnson|S001.1|01,339
Johnson|T001.1|01,914
Kearny|Deerfield City|02,336
Kearny|Deerfield Twp|01,123
Kearny|East Hibbard Twp / USD215|01,31
Kearny|East Hibbard Twp / USD216|02,41
Kearny|Hartland Twp|01,81
Kearny|Kendall Twp/USD215|01,51
Kearny|Kendall Twp/USD216|02,3
Kearny|Lakin City / CC1|01,644
Kearny|Lakin City / CC2|02,579
Kearny|Lakin Twp / CC1|01,145
Kearny|Lakin Twp / CC2|02,60
Kearny|Southside Twp / USD215|01,80
Kearny|Southside Twp / USD216|02,38
Kearny|West Hibbard Twp|01,29
Kingman|Allen Township USD 331 Pos. 5|01,95
Kingman|Belmont Twp USD 331 Pos. 4|03,26
Kingman|Belmont Twp USD 332 Pos. 4|01,14
Kingman|Bennett Twp USD 331 Pos. 5|01,32
Kingman|Bennett Twp USD 331 Pos. 6|02,125
Kingman|Canton Twp USD 331 Pos. 6|04,68
Kingman|Canton Twp USD 361|02,5
Kingman|Chikaskia 331 Pos. 6 Harp Hosp|04,5
Kingman|Chikaskia Twp USD 331 Pos. 6|03,9
Kingman|Chikaskia Twp USD 332 Pos. 6|01,13
Kingman|Cunn-Dresden USD 332 Pos. 1|01,167
Kingman|Cunn-Rural USD 332 Pos. 2|02,127
Kingman|Dale Twp USD 331 Pos. 5|01,115
Kingman|Dresden Twp USD 332 Pos. 1|03,1
Kingman|Dresden Twp USD 332 Pos. 2|01,39
Kingman|Dresden Twp USD 332 Pos. 3|02,19
Kingman|Eagle Township USD 331 Pos. 5|01,62
Kingman|Eagle Township USD 331 Pos. 6|02,34
Kingman|Eureka Township USD 331 Pos. 1|01,41
Kingman|Eureka Township USD 332 Pos. 3|02,21
Kingman|Eureka Township USD 332 Pos. 4|03,5
Kingman|Evan Township USD 268|05,338
Kingman|Evan Township USD 311|04,18
Kingman|Evan Township USD 331 Pos. 5|07,76
Kingman|Galesburg Twp USD 311|01,38
Kingman|Galesburg Twp USD 331 Pos. 5|05,133
Kingman|Hoosier Twp USD 331 Pos. 1|01,57
Kingman|Hoosier Twp USD 331 Pos. 2|06,53
Kingman|Kingman Twp USD 332 Pos. 3|01,9
Kingman|Kingman Twp USD 332 Pos. 5|03,82
Kingman|Km City Ward 1 USD 331 P 3|01,570
Kingman|Km City Ward 2 USD 331 Po 1|02,109
Kingman|Km City Ward 2 USD 331 Po 2|05,728
Kingman|Km City Ward 3 USD 331 Po 4|01,316
Kingman|Km City Ward 4 USD 331 Po 1|01,456
Kingman|Liberty Twp USD 332 Pos. 5|02,40
Kingman|Nashville City USD 332 Pos. 5|01,53
Kingman|Ninnescah Twp USD 331 Pos. 1|02,62
Kingman|Ninnescah Twp USD 331 Pos. 4|03,129
Kingman|Norwich City USD 331 Pos. 5|01,111
Kingman|Norwich City USD 331 Pos.6|02,213
Kingman|Penalosa City USD 331 Pos. 1|01,3
Kingman|Penalosa City USD 332 Pos. 2|02,7
Kingman|Peters Twp USD 332 Pos. 4|02,83
Kingman|Richland Twp USD 331 Pos.4|01,67
Kingman|Rochester Twp USD 332 Pos. 6|02,55
Kingman|Rural Twp USD 332 Pos. 2|01,2
Kingman|Rural Twp USD 332 Pos. 3|02,76
Kingman|Spivey City USD 331 Pos. 6|02,43
Kingman|Union Twp USD 331 Pos. 1|04,26
Kingman|Union Twp USD 331 Pos. 4|02,2
Kingman|Union Twp USD 332 Pos. 4|03,30
Kingman|Valley Twp USD 331 P6 Harper|04,19
Kingman|Valley Twp USD 331 Pos. 4|03,18
Kingman|Valley Twp USD 331 Pos. 6|02,41
Kingman|Valley Twp USD 361|01,7
Kingman|Vinita Twp USD 268|01,162
Kingman|Vinita Twp USD 331 Pos. 5|03,27
Kingman|White U.S.D. 311|02,8
Kingman|White USD 331 Po 3 Comm 1|01,91
Kingman|White USD 331 Po 4 Comm 1|03,59
Kingman|White USD 331 Pos. 1|08,13
Kingman|White USD 331 Pos. 2|04,47
Kingman|White USD 331 Pos. 3 Comm 3|15,51
Kingman|Zenda City USD 332 Pos. 6|01,46
Kiowa|Belv A Twp CD1/422|02,3
Kiowa|Belv Twp CD1/474|01,24
Kiowa|Cntr 1 CD2/422|02,250
Kiowa|Cntr 1 Twp CD2/300|01,6
Kiowa|Cntr 1 Twp CD2/422|04,147
Kiowa|Cntr 1A Twp CD3/422|04,49
Kiowa|Cntr 2 CD2/422|02,116
Kiowa|Cntr 3 CD3/422|03,153
Kiowa|Hav A Twp CD2/422|01,35
Kiowa|Hav A Twp CD2/474|02,17
Kiowa|Hav City CD1/474|02,385
Kiowa|Hav Twp CD1/474|02,99
Kiowa|Mull City CD3/422|01,125
Kiowa|Mull Twp CD3/422|01,131
Labette|A/001 Parsons 1W1P|05,565
Labette|A/002 Parsons 1W2P|06,301
Labette|A/003 Parsons 1W3P|07,329
Labette|B/004 Parsons 2W1P|08,221
Labette|B/005 Parsons 2W2P|01,401
Labette|B/006 Parsons 2W3P|02,620
Labette|C/007 Parsons 3W1P|09,309
Labette|C/008 Parsons 3W2P/503|10,449
Labette|C/008 Parsons 3W2P/506|17,191
Labette|C/009 Parsons 3W3P/503|03,371
Labette|C/009 Parsons 3W3P/506|15,60
Labette|C/010 Parsons 3W4P/503|04,643
Labette|C/010 Parsons 3W4P/506|16,84
Labette|D/011 Parsons 4W1P|11,287
Labette|D/012 Parsons 4W2P|12,498
Labette|D/013 Parsons 4W3P|13,399
Labette|D/014 Parsons 4W4P/503|14,92
Labette|D/014 Parsons 4W4P/506|18,405
Labette|E/015 Chetopa 1W|01,223
"Labette|E/016 Chetopa 2W, 1-4|02",130
"Labette|E/016 Chetopa 2W, 2-5|04",111
Labette|E/017 Chetopa 3W|03,280
Labette|F/018 Oswego 1W|01,444
Labette|F/019 Oswego 2W|02,383
Labette|F/020 Oswego 3W|03,289
Labette|G/021 Canada Twp|01,147
Labette|G/022 Edna City/Elm Grove Twp|01,294
Labette|G/022 Elm Grove Twp|02,281
Labette|G/023 Fairview Twp/505|01,4
Labette|G/023 Fairview Twp/506|02,125
Labette|G/024 Bartlett/Hackberry Twp|01,68
Labette|G/024 Hackberry Twp|02,188
Labette|G/025 Howard Twp|01,248
Labette|G/026 Labette Twp|01,290
Labette|G/027 LabetteCity/Liberty Twp|02,41
Labette|G/027 Liberty Twp/504|01,1
Labette|G/027 Liberty Twp/506|03,262
Labette|G/028 Montana Twp|01,108
Labette|G/029 Mound Valley City|02,243
Labette|G/029 Mound Valley Twp/447|01,3
Labette|G/029 Mound Valley Twp/506|03,273
Labette|G/030 Altamont/MtPleasant Twp|01,775
Labette|G/030 Mt Pleasant Twp|02,186
Labette|G/031 Neosho Twp/247|01,1
Labette|G/031 Neosho Twp/503|02,106
Labette|G/031 Neosho Twp/504|03,9
Labette|G/032 North Twp/503|01,433
Labette|G/032 North Twp/506|02,62
Labette|G/033 Osage Twp|01,514
Labette|G/034 Oswego Twp/504|01,137
Labette|G/034 Oswego Twp/505|02,86
Labette|G/035 Richland Twp/1-4 H001|01,35
Labette|G/035 Richland Twp/1-4|01,18
Labette|G/035 Richland Twp/2-5 H001A|01,47
Labette|G/035 Richland Twp/2-5|02,99
Labette|G/036 Walton Twp/503|01,4
Labette|G/036 Walton Twp/506|02,545
Lane|Alamota Twp|01,38
Lane|Cheyenne Twp / IM|02,111
Lane|Cheyenne Twp|01,59
Lane|Dighton City / 1C|01,264
Lane|Dighton City / 2C|02,339
Lane|Dighton City / 3C|03,106
Lane|Dighton Twp / 1C / 482|01,56
Lane|Dighton Twp / 2C / 466|03,2
Lane|Dighton Twp / 2C / 482|04,64
Lane|Dighton Twp / 3C / 482|05,41
Lane|White Rock Twp|01,10
Lane|Wilson Twp / 482|02,48
Leavenworth|1 Pct 1 Ward|01,872
Leavenworth|1 Pct 2 Ward|01,786
Leavenworth|1 Pct 3 Ward|01,1034
Leavenworth|1 Pct 4 Ward|01,658
Leavenworth|1 Pct 5 Ward|01,885
Leavenworth|1 Pct 6 Ward|01,985
Leavenworth|1 Pct 7 Ward|01,473
Leavenworth|2 Pct 2 Ward H40|02,481
Leavenworth|2 Pct 2 Ward H41|01,140
Leavenworth|2 Pct 5 Ward|01,694
Leavenworth|2 Pct 6 Ward H38|01,347
Leavenworth|2 Pct 6 Ward H40|01,472
Leavenworth|2 Pct 7 Wd 453|01,2014
Leavenworth|2 Pct 7 Wd 469|02,500
Leavenworth|3 Pct 2 Ward|01,978
Leavenworth|3 Pct 5 Ward|01,1251
Leavenworth|3 Pct 6 Ward|01,792
Leavenworth|3 Pct 7 Ward 453 H38|01,1322
Leavenworth|3 Pct 7 Ward 453 H40|03,1420
Leavenworth|3 Pct 7 Ward 469 H38|02,22
Leavenworth|3 Pct 7 Ward 469 H40|04,458
Leavenworth|4 Pct 5 Ward|01,787
Leavenworth|4 Pct 6 Ward H38|01,440
Leavenworth|4 Pct 6 Ward H41|01,1021
Leavenworth|5 Pct 6 Ward|01,1322
Leavenworth|AL / SP 339|01,6
Leavenworth|AL / SP 342-1|02,237
Leavenworth|AL / SP 449-2|03,174
Leavenworth|AL / SP 464-2|04,269
Leavenworth|BC No/ F 458-1|01,3272
Leavenworth|BC So/F  458-2|01,2615
Leavenworth|BSPG City 458-2|01,5
Leavenworth|BT / F 458-1|01,825
Leavenworth|BT / F 458-2|02,332
Leavenworth|BT / F 469|03,381
Leavenworth|Del 1 453|01,4
Leavenworth|Del 1 469|02,901
Leavenworth|Easton 449-1|01,667
Leavenworth|Easton 449-2|02,52
Leavenworth|EC / E 449-1|01,135
Leavenworth|Ft Leav|01,1607
Leavenworth|GL / F 458-2 S5|01,462
Leavenworth|GL / F 458-2 S9|01,679
Leavenworth|GL / F 458-3 S9|02,986
Leavenworth|HP / BO 449-2 H38|01,51
Leavenworth|HP / BO 449-2 H41|05,237
Leavenworth|HP / BO 449-2 H42|06,53
Leavenworth|HP / BO 453 H38|02,77
Leavenworth|HP / BO 453 H41|08,54
Leavenworth|HP / BO 464-2 H38|03,440
Leavenworth|HP / BO 464-2 H42|07,21
Leavenworth|HP / BO 469 H38|04,499
Leavenworth|HP / BO 469 H40|07,383
Leavenworth|Kickapoo 449-2 H41|01,285
Leavenworth|Kickapoo 449-2 H42|05,76
Leavenworth|Kickapoo 449-3 H41|04,1098
Leavenworth|Kickapoo 449-3 H42|04,15
Leavenworth|Kickapoo 453 H41|03,68
Leavenworth|Lansing Ward 1|01,1611
Leavenworth|Lansing Ward 2|01,1999
Leavenworth|Lansing Ward 3|01,1776
Leavenworth|Lansing Ward 4|01,1832
Leavenworth|Linwood City 458-3|01,287
Leavenworth|Reno 458-3|01,175
Leavenworth|Reno 464-3|02,576
Leavenworth|Reno 491|03,139
Leavenworth|Reno 497|04,352
Leavenworth|Sherman 204 H38|01,170
Leavenworth|Sherman 458-3 H38|02,1649
Leavenworth|Sherman 458-3 H42|05,169
Leavenworth|Sherman 464-3 H38|05,26
Leavenworth|Sherman 464-3 H42|04,38
Leavenworth|ST / ST 458-1 H38|01,369
Leavenworth|ST / ST 458-2 H38|02,195
Leavenworth|ST / ST 464-2 H38|03,232
Leavenworth|ST / ST 464-2 H42|04,520
Leavenworth|T / TN 464-1|01,629
Leavenworth|T / TN 464-2|02,1298
Leavenworth|T / TN 464-3|03,899
Leavenworth|T / TR 342-1|01,224
Leavenworth|T / TR 342-3|04,95
Leavenworth|T / TR 464-2|02,857
Leavenworth|T / TR 464-3|03,1028
Leavenworth|T / TS 464-1|01,1205
Leavenworth|T / TS 464-3|02,138
Leavenworth|WA / ST 458-2 H38|01,160
Leavenworth|WA / ST 458-3 H38|03,211
Leavenworth|WA / ST 464-3 H38|02,246
Leavenworth|WA / ST 464-3 H42|04,425
Lincoln|Barnard-Salt Creek|02,8
Lincoln|Barnard-Scott|01,44
Lincoln|Battle Creek 298|01,18
Lincoln|Battle Creek 299 02|02,3
Lincoln|Beaver 298|01,43
Lincoln|Beverly|01,72
Lincoln|Cedron 299 01|02,1
Lincoln|Cedron 299 02|01,25
Lincoln|Colorado 298|01,84
Lincoln|Elkhorn 298|01,108
Lincoln|Franklin 298|01,63
Lincoln|Golden Belt 112|02,12
Lincoln|Golden Belt 299 02|01,21
Lincoln|Grant 298|01,6
Lincoln|Grant 299 02|02,49
Lincoln|Hanover 299 01|03,10
Lincoln|Hanover 299 02|01,21
Lincoln|Highland 112|02,3
Lincoln|Highland 299 02|01,45
Lincoln|Indiana 298|01,57
Lincoln|Lincoln I Com 1|01,239
Lincoln|Lincoln I Com 2|09,114
Lincoln|Lincoln I Com 3|02,48
Lincoln|Lincoln II Com 1|11,253
Lincoln|Lincoln II Com 2|12,145
Lincoln|Logan 239|01,6
Lincoln|Logan 298|02,38
Lincoln|Madison 298|01,82
Lincoln|Marion 298|01,37
Lincoln|Orange 298|01,23
Lincoln|Orange 299 02|02,20
Lincoln|Pleasant 299 02|01,87
Lincoln|Salt Creek 239|01,3
Lincoln|Salt Creek 298|02,21
Lincoln|Scott 298|01,25
Lincoln|Sylvan Grove|01,191
Lincoln|Valley 298|01,32
Lincoln|Vesper 299 02|01,69
Linn|Blue Mound City  100001.1|01,178
Linn|Blue Mound Twp Bm00001.1|01,52
Linn|Blue Mound Twp Bm00001.2|02,119
Linn|Centerville Twp Ce00002.1|01,159
Linn|Centerville Twp Ce00002.2|02,160
Linn|Centerville Twp Ce00002.3|03,41
Linn|Liberty Twp Lb00003.1|01,156
Linn|Liberty Twp Lb00003.2|02,406
Linn|Liberty Twp Lb00003.3|03,1
Linn|Linn Valley City 700004.1|01,943
Linn|Mound City - City 300006.1|01,365
Linn|Mound City - City 300006.2|02,136
Linn|Mound City Twp Mc00006.1|01,6
Linn|Mound City Twp Mc00006.3|03,424
Linn|Mound City Twp Mc00006.4|04,51
Linn|Mound City Twp Mc00006.5|05,87
Linn|N LaCygne City/Nln Twp200004.1|01,516
Linn|N LaCygne City/Sc Twp 200004.2|02,2
Linn|N Lincoln Twp Ln00004.1|01,65
Linn|N Lincoln Twp Ln00004.2|02,172
Linn|N Pleasanton City 500008.1|01,468
Linn|N Potosi Twp Po00008.1|01,292
Linn|Paris Twp Pa00007.1|01,45
Linn|Paris Twp Pa00007.2|02,148
Linn|Paris Twp Pa00007.3|03,257
Linn|Paris Twp Pa00007.4|04,11
Linn|Parker City 400003.1|01,158
Linn|Prescott City 600011.2|02,169
Linn|S LaCygne City 200005.1|01,56
Linn|S LaCygne City 200005.2|02,187
Linn|S Lincoln Twp Ln00005.1|01,183
Linn|S Pleasanton City 500009.1|01,415
Linn|S Potosi Twp Po00009.1|01,161
Linn|S Potosi Twp Po00009.4|04,88
Linn|S Potosi Twp Po00009.5|05,20
Linn|Scott Twp Sc00010.1|01,45
Linn|Scott Twp Sc00010.2|02,78
Linn|Scott Twp Sc00010.4|04,120
Linn|Scott Twp Sc00010.5|05,403
Linn|Sheridan Twp Sh00011.3|03,8
Linn|Sheridan Twp Sh00011.4|04,189
