precinct_part_text_name,Count
Holton City - Ward 3 - 336,545
Holton City Illinois Ave East,16
Home Twp - USD 380 Mbr 2-5,101
Home Twp - USD 380 Mbr 3-6,8
Homewood Twp/287/3-6,355
Homewood Twp/288,34
Homewood Twp/290,69
Hoosier Twp USD 331 Pos. 1,57
Hoosier Twp USD 331 Pos. 2,53
Hope 397 SM2,9
Hope 481-2,21
Hope 481.2,48
Hope City USD481-2,234
Horace City,66
"Horton City, Ward 1 (1-4)",317
"Horton City, Ward 1 (2-5)",142
"Horton City, Ward 2 (1-4)",212
"Horton City, Ward 2 (3-6)",156
"Horton City, Ward 3 (1-4)",104
"Horton City, Ward 3 (2-5)",41
"Horton City, Ward 3 (3-6)",106
Houston 237 Township,31
"Howard City (282, 2&5)",429
"Howard Township (282, 1&4)",34
"Howard Township (282, 3&6)",29
"Howard Township (282,2&5)",67
Hoyt City - USD 337 2-5,413
HP / BO 449-2 H38,51
HP / BO 449-2 H41,237
HP / BO 449-2 H42,53
HP / BO 453 H38,77
HP / BO 453 H41,54
HP / BO 464-2 H38,440
HP / BO 464-2 H42,21
HP / BO 469 H38,499
HP / BO 469 H40,383
Hud City/350 Mem 1-4/H3/C2,72
HUFFMAN 122 363 2/5,63
HUFFMAN 122 457,654
Hugoton 1,518
Hugoton 2,836
Hugoton 3,919
Hum City-1 258 All At Large,666
Hum City-2 258 All At Large,666
Humboldt Twp 258 All At Large,222
Hunter,36
Huntsville USD 309 2-5,2
Huntsville USD 310,93
Huron 377,128
Huron City 377,46
Hutch 26Ex H102 USD 312 3-6,122
Hutchinson 1-H102 USD 308,565
Hutchinson 1 H102A USD 308,35
Hutchinson 10 USD 308,625
Hutchinson 10 USD 309 3-6,201
Hutchinson 10 USD 313 1-4,218
Hutchinson 11 USD 308,1035
Hutchinson 11 USD 313 1-4,29
Hutchinson 12 USD 308,701
Hutchinson 13 H102 USD 308,479
Hutchinson 13 H104 USD 308,326
Hutchinson 14 USD 308,752
Hutchinson 15 USD 308,676
Hutchinson 16 USD 308,1030
Hutchinson 17 USD 308,371
Hutchinson 17 USD 313 2-5,488
Hutchinson 18 USD 308,478
Hutchinson 19 USD 308,569
Hutchinson 2 USD 308,602
Hutchinson 20 USD 308,820
Hutchinson 21 USD 308,1535
Hutchinson 22- H104 USD 308,1002
Hutchinson 22-H104 USD 313 2-5,87
Hutchinson 23 Ex USD 313 1-4,257
Hutchinson 23 H104 USD 308,1263
Hutchinson 23 H104 USD 313 1-4,58
Hutchinson 24 USD 308,635
Hutchinson 24 USD 313 1-4,230
Hutchinson 25 USD 308,896
Hutchinson 25 USD 313 2-5,3
Hutchinson 26 USD 308,392
Hutchinson 26 USD 312 3-6,28
Hutchinson 27 USD 313 2-5,637
Hutchinson 28 Ex USD 313 2-5,589
Hutchinson 28 USD 313 1-4,1145
Hutchinson 28 USD 313 2-5,165
Hutchinson 29 USD 308,169
Hutchinson 29 USD 309 3-6,452
Hutchinson 3 USD 308,371
Hutchinson 30 USD 308,382
Hutchinson 30 USD 309 3-6,82
Hutchinson 31 USD 308,405
Hutchinson 31 USD 313 1-4,298
Hutchinson 32 USD 313 1-4,206
Hutchinson 33 USD 313 1-4,257
Hutchinson 34 Ex  USD 312 3-6,1
Hutchinson 34 USD 313 2-5,130
Hutchinson 35 USD 308,337
Hutchinson 4 USD 308,1196
Hutchinson 5 USD 308,860
Hutchinson 6 USD 308,711
Hutchinson 7 USD 308,844
Hutchinson 8 USD 308,383
Hutchinson 9 USD 308,1017
HV 330-2 & 5,142
I101.1,229
I101.2,1708
I102.1,1350
I103.1,1561
I104.1,1252
I105.1,1311
I106.1,2
I106.2,569
I107.1,1295
I108.1,992
I109.1,235
I109.2,1262
I201.1,196
I201.2,1217
I202.1,968
I202.2,85
I203.1,1725
I204.1,2162
I205.1,1739
I206.1,683
I207.1,1608
I210.1,612
I211.1,1194
I301.1,1280
I302.1,2064
I303.1,1422
I304.1,942
I305.1,1271
I306.1,469
I307.1,1079
I308.1,1065
I309.1,1076
I310.1,414
I401.1,905
I402.1,1041
I403.1,1018
I404.1,743
I405.1,574
I406.2,4
I407.1,902
I408.1,722
I409.1,969
I410.1,475
I411.1,1117
I412.1,857
I413.1,241
Illinois 1 in 264 & K42 ID,193
Illinois 1 in USD 264,432
Illinois 1 in USD 265,905
Illinois 432,2
Illinois Twp - USD 115,46
Illinois Twp - USD 380 Mbr 3-6,121
Illinois Twsp.,34
Illlinois #395-6,1
Indep City- Ward 1 Prec 2 CC1,459
Indep CIty- Ward 2 Prec 1 CC1,245
Indep City- Ward 2 Prec 2 CC2,112
Indep City - Ward 1 Prec 1,2
Indep City - Ward 1 Prec 1 CC1,339
Indep City - Ward 1 Prec 2,41
Indep City - Ward 2 Prec 1,3
Indep City - Ward 2 Prec 2,112
Indep City - Ward 3 Prec 1,494
Indep City - Ward 3 Prec 2 Ex,1
Indep City - Ward 3 Prec 2 H12,34
Indep City - Ward 4 Prec 1,523
Indep City - Ward 4 Prec 2,400
Indep City - Ward 5 Prec 1,421
Indep City - Ward 5 Prec 2,541
Indep City - Ward 6 Prec 1 H12,898
Indep City - Ward 6 Prec 1H12C,46
Indep City - Ward 6 Prec 2 H11,496
Indep City - Ward 6 Prec 2 H12,100
Indep City - Ward 6 Prec 2H11A,187
Indep City - Ward 6 Prec 2H12B,23
Indep City Ward 3 Prec 2 H 11,244
Indep City Ward 6 Prec 2 H11B,29
Indep Tp-1st Prec #446 ICC H12,133
Indep Tp - 1st Prec #445 CCC,58
Indep Tp - 1st Prec Enc446 ICC,1
Indep Tp -1st Prec #436 CCC,62
Indep Twp- 2nd Prec - A CC1,163
Indep Twp- 2nd Prec - C CC1,75
Indep Twp - 2nd Prec - A,87
"Indep Twp, 223.6, Hanover Hosp",69
Independence Twp USD 377 1-4,2
"Independence Twp, 223.6",9
"Independence Twp/392, 3",15
Independent Twp 112,5
Independent Twp 112 REC,83
IndepTp -1st Prec #446 ICC H11,1175
Indian Creek 365,23
Indian Creek 479,82
Indiana 298,57
Indiana Twp/USD 211/2-5,10
Indiana Twp/USD 281,14
"Indp Twp USD 111 2,4,6,7",190
Ingalls City USD 477,192
Ingalls Twp USD 476,6
Ingalls Twp USD 477,164
Inman - USD 448,934
Iola Ward 1  257,776
Iola Ward 2  257,1124
Iola Ward 3  257,945
Iola Ward 4  257,822
Ionia TWP 107-2,53
"Iowa Twp (WC) USD 111 1,3,5,7",63
"Iowa Twp USD 111 1,3,5,7",112
"Iowa Twp USD 111 2,4,6,7",151
Iowa Twp USD 429 1-7,14
Irving Twp (111 1-3-5),18
Irving Twp (415 1-4),217
Isabel City (Usd 254),51
Isbel Twp,63
Iuka USD 382  Comm 2,99
Ivanhoe (012) 1/374,63
Ivanhoe (013) 1/374/HD,26
J BARKER 122A,290
J BARKER 122A DD2,477
J BARKER 122C DD2,2
J BARKER 123A,27
J BARKER 123B DD2,8
J BARKER 123F DD2,8
J BARKER 123G DD2,4
J BARKER 123H,4
J101.1,562
J102.1,495
J102.2,12
J103.1,200
J104.1,523
J201.1,62
J201.2,204
J202.1,2
J202.2,1
J203.1,677
J204.1,506
J204.2,495
J301.1,1217
J302.1,1043
J401.1,1228
J402.1,498
J403.1,638
Jackson - USD 383,16
Jackson - USD 417,12
Jackson - USD 418,133
Jackson - USD 475,31
Jackson 1-4,96
Jackson 2-5,130
Jackson 3-6,117
Jackson Twp-1,100
Jackson Twp-2,7
Jackson Twp-3 Randolph City,100
Jackson Twp-4Randolph City,2
Jackson Twp / USD 347,34
Jackson TWP 107-1,45
Jackson TWP 109,23
Jackson Twp/299,12
"Jackson Twp/392, 3",11
Jamestown City/333/MD3/CC3,145
Janesville Twp 386,6
Janesville TWP 389,1
Janesville Twp 390 Mem 1-4,36
Janesville TWP 390 Mem 2-5,117
Jaqua Twp,12
JC.1 Jennings City (294),2
JC.2 Jennings City (412SD),61
JE 105,12
JE 316,13
JE.1 Jennings Township (294),21
JE.2 Jennings Township (412SD),5
Jefferson-Cedar Vale City,297
Jefferson-USD 285,78
Jefferson-USD 335 4,3
Jefferson - 109 2/5 C1 F4,50
Jefferson - 109 2/5 C1 F7,36
Jefferson - USD 335 3,166
Jefferson - USD 336,27
Jefferson -USD 335 1,85
Jefferson 06 (Jefferson),355
Jefferson 339 2/5,329
Jefferson 339 3/6,169
Jefferson 449,3
Jefferson 473-3,111
Jefferson 481-2,43
Jerome (292) CC3,21
Jerome (293) CC3,48
Jerome (468) CC3,12
Jerome (482) CC3,8
Jewell City 107-2,263
"Johnson City CC 3, USD 452",157
"Johnson City, CC 1, USD 452",164
"Johnson City, CC 2, USD 452",347
Johnson H2/303/1,39
K101.1,653
K102.1,1043
K201.1,1119
K202.1,1064
K301.1,1241
K302.1,535
K401.1,687
K402.1,782
K403.1,256
K404.1,324
KALVESTA 122 102,76
KALVESTA 122 457,23
Kanopolis City (327/3),350
Kapioma 338,2
Kapioma 377,193
Kaw 320,68
Kaw 321,122
Kaw 329-2,17
Kaw 340 2/5,9
Kaw 340 3/6,312
Kaw 343 1/4,566
Kaw 345,170
KC Ward 1 / USD 347,476
KC Ward 2 / VTD 7a / USD 347,437
KC01-01.500,303
KC01-01.500-FF,1
KC01-02.500,360
KC01-03.500,224
KC01-03.500-KV,10
KC02-01.500,484
KC02-01.500-FF,1
KC02-02.500,342
KC02-03.500,90
KC02-04.500,470
KC02-05.500,652
KC02-06.500,26
KC02-07.500,1
KC03-01.500,933
KC03-02.500,942
KC03-03.500,176
KC03-04.500,667
KC03-05.500,51
KC04-01.500,843
KC04-02.500,363
KC04-03.500,594
KC04-04.500,986
KC05-01.500,999
KC05-02.500,469
KC05-03.500,459
KC05-04.500,532
KC05-05.500,517
KC06-01.500-KV,626
KC06-02.500,1
KC06-02.500-KV,263
KC07-01.500,555
KC07-02.500,459
KC07-03.500,460
KC07-03.500-KV,158
KC07-04.202,934
KC07-04.202-KV,1
KC07-04.500-KV,8
KC07-05.500,50
KC07-05.500-KV,168
KC07-06.202,94
KC07-06.500,1034
KC07-07.202,33
KC07-07.500,453
KC07-08.500,693
KC07-08.500-KV,238
KC07-09.202,1181
KC07-10.202,502
KC07-10.500,106
KC07-11.500,15
KC08-01.500,909
KC08-02.500,839
KC08-03.500,1152
KC08-04.500,1118
KC09-01.500,173
KC09-02.500,873
KC09-03.500,1733
KC09-04.500,204
KC09-05.202,85
KC09-06.202,674
KC09-06.500,364
KC09-07.202,794
KC09-07.202-KV,74
KC09-08.202,26
KC09-08.500,449
KC09-09.500,366
KC09-10.500,866
KC09-11.500,120
KC09-12.204,103
KC09-12.500,854
KC09-13.500,667
KC09-14.204,235
KC09-14.500,586
KC09-15.500,4
KC09-16.203,794
KC09-16.204,1373
KC09-16.500,1
KC09-17.204,9
KC09-18.500,175
KC09-19.500,41
KC09-21.202,64
KC09-22.500,139
KC09-23.500,83
KC09-24.500,38
KC09-25.500,1124
KC10-01.500,889
KC10-02.500,850
KC10-03.500,65
KC10-04.500,619
KC10-05.500,985
KC10-06.500,341
KC10-07.500,243
KC11-01.500,941
KC11-02.500,865
KC11-03.500,1069
KC11-04.500,960
KC11-05.500,1132
KC11-06.500,762
KC11-07.202,43
KC11-07.500,594
KC11-08.500,1009
KC11-09.500,483
KC11-10.500,723
KC11-11.500,876
KC11-12.500,270
KC11-13.500,163
KC11-14.500,232
KC11-15.500,318
KC11-16.500,95
KC11-17.500,18
KC12-01.500,941
KC12-02.500,675
KC12-03.500,984
KC12-04.202,960
KC12-04.500,43
KC12-05.202,506
KC12-06.202,909
KC12-07.202,927
KC12-08.202,617
KC12-09.202,126
KC12-10.202,173
KC12-11.202,366
KC12-12.202,390
KC12-13.202,677
KC12-14.202,313
KC12-15.202,84
KC12-16.202,312
KC13-01.500,1038
KC13-02.500,854
KC13-03.500,473
KC13-04.500,460
KC13-05.500,138
KC13-06.500,210
KC13-07.500,548
KC13-08.500,670
KC13-09.500,887
KC13-10.500,87
KC13-11.500,701
KC13-12.500,616
KC13-13.500,279
KC14-01.500,929
KC14-02.500,454
KC14-03.500,427
KC14-04.500,793
KC14-05.500,745
KC14-06.500,962
KC14-07.500,1190
KC14-08.203,45
KC14-08.500,854
KC14-09.203,505
KC14-10.203,1803
KC14-11.203,875
KC14-11.500,33
KC14-12.203,1831
KC14-13.203,1280
KC14-14.203,1996
KC14-15.203,864
KC14-16.500,485
KC14-17.203,936
Ke/1/412,65
Ke/2/412,69
Kechi 1,2
Kechi 10,6
Kechi 17 in USD 262,1
Kechi 19 in USD 259-1,10
Kechi 2 in USD 259-1,13
Kechi 2 in USD 259-6,2
Kechi 21 in USD 262,18
Kechi 26 in USD 259-1,7
Kechi 3 in USD 259-1,37
Kechi 3 in USD 259-1 & Kechi,1190
Kechi 3 in USD 262,54
Kechi 3 in USD 262 & Kechi,11
Kechi 4,53
Kechi 7 in USD 262,15
Kechi 8 in USD 259-1,5
Keene  329-1,11
Keene  330-2 & 5,62
Keene  330-3 & 6,23
Keene 330-1 & 4,354
Kendall T/S,65
Kendall Twp/USD215,51
Kendall Twp/USD216,3
Kensington City,334
Kentucky 343 1/4,456
Kentucky 343 2/5,121
"Key West Twp, 243/1-3-5",42
"Key West Twp, 243/2-4-6",157
Keystone Twp,76
Keysville Twp / 495 / 3-6,1
Keysville Twp / 496 / 246,27
Kickapoo 449-2 H41,285
Kickapoo 449-2 H42,76
Kickapoo 449-3 H41,1098
Kickapoo 449-3 H42,15
Kickapoo 453 H41,68
"Kill Creek Twp/392, 3",3
"Kimeo Township, 223.3",32
Kincaid,94
King City - USD 418,296
King City - USD 423,76
King City - USD 448,9
Kingery Twp-USD 275,31
Kingery Twp-USD 314,29
Kingery Twp-USD 315,2
Kingman Twp USD 332 Pos. 3,9
Kingman Twp USD 332 Pos. 5,82
Kinsley Twp / USD 347,85
Kinsley Twp / USD 502,1
Kiowa East City (Usd 255),353
Kiowa East Twp (Usd 255),42
Kiowa West City (Usd 255 - 1),127
Kiowa West City (Usd 255 - 2),89
Kiowa West Twp (Usd 255 - 1),34
Kirwin City 110/1/FD3B,104
Kirwin Twp 110/1/FD3B,39
Kirwin Twp 110/2/FD3B,5
Kismet City,219
Km City Ward 1 USD 331 P 3,570
Km City Ward 2 USD 331 Po 1,109
Km City Ward 2 USD 331 Po 2,728
Km City Ward 3 USD 331 Po 4,316
Km City Ward 4 USD 331 Po 1,456
L001.1,709
L002.1,927
L003.1,592
L004.1,962
La Crosse City #1,524
La Crosse City #2,334
Lacey Twp-USD 315,28
"LaCrosse-Brkd #1 Twsp (395, 4)",16
"LaCrosse-Brkd #1 Twsp (395, 6)",22
"LaCrosse-Brkd #2 Twsp (395, 2)",2
"LaCrosse-Brkd #2 Twsp (395, 3)",12
"LaCrosse-Brkd #2 Twsp (395, 6)",24
Ladore (101/1),272
Ladore (101/2),22
Lafayette-USD 286-Member #1,36
LaHarpe City  257,307
Lake City Twp (Usd 254),58
Lake Twp,51
Lakin City / CC1,644
Lakin City / CC2,579
Lakin Twp / CC1,145
Lakin Twp / CC2,60
Lakin Twp A EHD,118
Lakin Twp B EHD,60
Lamont T/S,53
Lancaster 377,257
Lancaster City 377,203
Lane 110 Township,26
Lane 237 Township,28
Lane City/288,167
Lane TWP 386,28
Langdon City USD 310,39
Langdon USD 310,64
Langley (327/3),2
Langley (400/1),56
Langley (444/1),1
Lansing Ward 1,1611
Lansing Ward 2,1999
Lansing Ward 3,1776
Lansing Ward 4,1832
Larned City Ward 1 C1 / 1-4,60
Larned City Ward 1 C1 / 2-5,440
Larned City Ward 1 C4 / 2-5,54
Larned City Ward 2 C1 / 1-4,674
Larned City Ward 2 C1 / 2-5,45
Larned City Ward 2 C4 / 1-4,65
Larned City Ward 3 / 1-4,740
Larned City Ward 4 C1 / 2-5,9
Larned City Ward 4 C4 / 1-4,86
Larned City Ward 4 C4 / 2-5,353
Larned Twp C1 / 1-4,37
Larned Twp C1 / 2-5,29
Larned Twp C1 / 3-6,64
Larned Twp C4 Part A / 2-5,37
Larned Twp C4 Part A / 3-6,10
Larned Twp C4 Part B / 1-4,23
Larrabee (293) CC3,26
Larrabee (482) CC3,1
Latham City 205,72
"Lawrence Twp/392, 3",20
LB.1 Liberty Township,36
LC 01 416-2,61
LC 01 416-5,309
LC 01 416-6,344
LC 02 416-3,585
LC 02 416-5,413
LC 03 416-6,993
LC 04 416-2,629
LC 04 416-3 MC,58
LC 04 416-6,194
Lebanon City,154
"Lebo City, USD 243/1/3/5",649
Lees Twp. #274,8
Lees Twp. #466,2
Lehigh City,96
"Lehigh USD410-1,4",101
"Lehigh USD411-1,4",1
"Lehigh USD411-2,5",12
Leon City 205,441
Leona CIty,15
"LeRoy City, USD 245/1",388
"LeRoy Twp, 245/1",77
Lewis (274) CC3,3
Lewis (291) CC3,2
Lewis (468) CC3,1
Lewis City / USD 502,226
Lex/C1/H3/220,30
Lex/C1/H3/459,3
LI H69 (306-14),44
LI H69 (306-25),82
Lib/C1/H1/459,25
Liberal Township 1 (209),2
Liberal Township 1 (480),152
Liberal Township 2  (483),1
Liberal Township 2 (209),9
Liberal Township 2 (480),52
Liberal Township 3 (480),87
Liberal Township 3 (483),1
Liberal Township 4 (480),61
Liberal Township 4 (483),16
Liberal Township 5 (480),48
Liberal Township 5 (483),8
Liberty - 109 1/4 C2 F1,3
Liberty - 109 1/4 C2 F8,17
Liberty - 109 2/5 C2 F3,3
Liberty - 109 2/5 C2 F8,14
Liberty - USD 329,1
Liberty - USD 335 4,65
Liberty - USD 335 5,66
Liberty - USD 336,259
Liberty - USD 383,15
Liberty - USD 417,126
Liberty - USD 475,11
Liberty - USD 481,2
Liberty 473-2,57
Liberty 473-3,13
Liberty 481-2,45
Liberty T/S,27
"Liberty Township (282, 1&4)",1
"Liberty Township (484, 3&6)",69
Liberty Twp- 445 CCC 2,16
Liberty Twp- 446 ICC 2,65
Liberty Twp- 447.3- ICC 2,4
Liberty Twp - Liberty City,72
Liberty Twp - USD445-CCC,113
Liberty Twp - USD445-CCC DD3,6
Liberty Twp - USD446-ICC,4
Liberty Twp - USD447-CCC,71
Liberty Twp - USD447-CCC DD3,9
Liberty Twp - USD447.3-ICC,18
Liberty Twp -447 CCC 2,3
Liberty Twp 428,148
Liberty Twp 495,37
Liberty Twp Lb00003.1,156
Liberty Twp Lb00003.2,406
Liberty Twp Lb00003.3,1
Liberty Twp USD 332 Pos. 5,40
"Liberty Twp, 244/6",12
"Liberty Twp, 245/2",160
Liberty Twp/245/2 7/3,5
Liberty Twp/366 ALG /3,79
Liberty Twp/366 ALG/1,27
Liberty Twp/399,16
"Liberty USD410-1,4",232
"Liberty USD411-2,5",19
Liberty/465,98
Liberty/471/2-5,16
Liebenthal City,76
Limestone TWP 107-2,38
Linc USD 113-l,46
Linc USD 115-l,11
Linc USD 380,56
Lincoln-Arcadia 246 14,78
Lincoln-Arcadia 246 36,34
Lincoln - 109 1/4 C3 F11,16
Lincoln - 109 2/5 C3 F6,35
Lincoln - 333 C3 F11,7
Lincoln - 426 2 C3 F11,10
Lincoln - USD 321 1-4,60
Lincoln - USD 336,17
Lincoln - USD 337 1-4,741
Lincoln (101/2),121
Lincoln (112/5),29
Lincoln (247),26
Lincoln (327/3),12
Lincoln (505/3),62
Lincoln (H) 322.6,88
Lincoln 237 Township,2
Lincoln 246 14,78
Lincoln 246 36,96
Lincoln 246 36 HD,120
Lincoln 248 14,9
Lincoln 248 36,3
Lincoln 272 Township,39
Lincoln 287 MD 367,35
Lincoln 365,159
Lincoln 393-1,154
Lincoln 393-2,2
Lincoln 435-2,173
Lincoln 435-3,95
Lincoln 456 MD 147,91
Lincoln 456 MD 257,4
Lincoln 479,4
Lincoln I Com 1,239
Lincoln I Com 2,114
Lincoln I Com 3,48
Lincoln II Com 1,253
Lincoln II Com 2,145
Lincoln in 206 & FL Imp Dist,31
Lincoln in USD 206,280
Lincoln in USD 262,86
Lincoln in USD 375-2,3
"Lincoln Township, 223.3",20
"Lincoln Township, 498.3-6",9
Lincoln Twp,17
Lincoln Twp / USD 351,70
Lincoln Twp 206,2
Lincoln Twp 240,9
Lincoln Twp 375-5,11
Lincoln Twp 393,92
Lincoln Twp 398,53
Lincoln Twp 490,147
Lincoln Twp 492-1,2
"Lincoln Twp, 243/1-3-5",263
"Lincoln Twp, 252",25
Lincoln Twp/287/2-5,10
Lincoln Twp/287/2-5/DD,31
Lincoln Twp/287/3-6,125
Lincoln Twp/288,10
Lincoln Twp/290,576
Lincoln Twp/290/DD,48
Lincoln USD 309 3-6,2
Lincoln USD 312 2-5,338
Lincoln/351 Mem 1-4-5/No H/C2,60
Lincolnville,120
Lindsborg 1-USD 400,571
Lindsborg 2-USD 400,607
Lindsborg 3-USD 400,573
Lindsborg 3-USD 400.1,15
Lindsborg 4-USD 400,349
Lindsborg 4-USD 400.2,263
"Linn City, 223.1",97
"Linn City, 223.2",95
"Linn Township, 223.1",65
"Linn Township, 223.2",38
Linn Valley City 700004.1,943
Linwood City 458-3,287
"Little Blue Township, 223.4",49
Little Caney-Niotaze-USD 436,66
Little Caney-USD 286-Member #3,63
Little Caney-USD 436,121
Little River USD 313 3-6,410
Little Valley-USD 444,9
Little Valley-USD 448,287
Little Walnut Twp 205,234
LN.1 Lincoln Township,14
LO.1 Logan Township,24
Lo/3/316,16
Lo/3/412,57
Loda USD 310,10
Loda USD 311,51
Loda USD 331 1-4,2
Loda USD 331 2-5,11
Log USD 223,1
Log USD 364,199
Logan,34
Logan 239,6
Logan 258 All At Large,92
Logan 298,38
Logan 413,76
Logan 473-3,161
Logan City 326/2/FD4,113
Logan City 326/3/FD4,107
Logan City 326/4/FD4,20
Logan City 326/5/FD4,137
Logan Township,46
"Logan Township, 108-2-5",13
"Logan Township, 108.3-6",69
Logan Twp / 351 / 1-4-5,17
Logan Twp / 495 / 3-6,15
Logan Twp / USD 347,23
Logan Twp 205,101
Logan Twp 239/2-5,30
Logan Twp 239/3-6,29
Logan Twp 326/4/FD4,14
Logan Twp 326/6/FD4,25
Logan Twp REC 354,114
Logan Twp USD 477,153
Logansport Twp. #274,1
Logansport Twp. #275,2
Lone Elm 365,24
Lone Elm 479,148
Lone Elm City,18
Lone Star 247 14,154
Lone Star 248 36,15
Lone Star 249,80
Lone Star 250,658
Lone Star Twsp.,51
Lone Tree - USD 418,31
Lone Tree - USD 423,138
Lone Tree Twp (H) 322.3,10
Lone Tree Twp (H) 322.5,81
Long Island City 212/2/FD2,117
Long Island Twp 212/2/FD2,70
"Longton City (283, 1)",97
"Longton City (283, 3)",84
"Longton Township (283, 1)",20
"Longton Township (283, 3)",45
Lorraine City (112/5),75
Lost Springs City,32
Lost Springs Township,84
Louisburg Twp- 484 CC2,21
Louisburg Twp - Elk City CC2,172
Louisburg Twp - USD283,33
Louisburg Twp - USD446,16
Louisburg Twp - USD484,1
Louisburg Twp 283 CC2,64
Louisburg Twp 446 CC2,92
Louisville City 320.5,82
Louisville Twp 320.3,91
Louisville Twp 320.5,577
Louisville Twp 323.3,17
Louisville Twp 323:6,19
"Lowe Township, 108.1-4",45
LT/225/F,27
LT/226/F,48
LU,75
Lulu Township,33
LWID  330-3&6,119
LY.2 Lyon Township (412SD),15
Lyon - USD 473,234
Lyon - USD 475,6
Lyon - USD 481,3
Lyon H68 North 487,7
Lyon H68 South 487,51
Lyon H70 481-2,15
Lyon H70 487,107
Lyon Twp/239/CC3,17
Lyon Twp/334/MD2/CC3,52
M001.1,158
MA/Udall City/463/235,46
MACK 122A,208
MACK 122A DD2,363
MACK 122B,64
MACK 122C,5
Madison 298,82
Madison City 386 Mem 1-4,286
Madison City 386 Mem 3-6,189
Madison Twp  H64-Riley City,682
Madison TWP 386 Mem 2-5,211
Madison TWP 386 Mem 3-6,39
Madison Twp B,23
Madison Twp H64,138
"Mahaska City, 108.1-4",39
Manchester City USD473-1,57
Manhattan City 383.7,6
Manhattan Twp- 3 H67,138
Manhattan Twp-2,406
Manhattan Twp-3-Enclave A,2
Manhattan Twp -3 H68,6
Manhattan Twp 1-Enclave,4
Manhattan Twp 1-H64,394
Manhattan Twp 3- Enclave,5
Manhattan Twp 4- H61,248
Manhattan Twp 4- H64,351
Manhattan Twp 4- H66,1
Manhattan Twp 4-H51,8
Manhattan Twp 4 Enclave B,1
Manhattan Twp 4 Enclave C,4
Mankato City 107-1,595
"Manter City, CC 1, USD 452",92
"Manter Twp, CC 1, USD 452",62
Maple Hill 321,43
Maple Hill 329-1,107
Maple Hill 329-3,33
Maple Hill 329-6,115
Maple/263,102
Maple/396,19
Maple/463/235,438
Mapleton City,72
Marion 298,37
Marion North,555
Marion North/CVD,176
Marion South,555
Marion South/CVD,119
Marion Twp,174
Marion Twp - Bailley Imp Dist,128
Marion Twp - USD 115,155
Marmaton 234,370
Marmaton 235 1-4,107
Marmaton 235 3-6,79
Marmaton 256 All At Large,208
Marquette - USD 400,529
Martin 110 Township,10
Martin 237 Township,10
Mary USD 364,213
May Day Twp,55
Mayetta City - USD 337 1-4,173
Mayetta City - USD 337 3-6,37
MC,113
Mc Louth City 342 2/5,647
MC/226-1/M,2
MC/226-2/M,1
MC/226-3/M,220
Mcadoo (Usd 254),10
Mcadoo (Usd 438),9
McAllaster Twp. #275,25
McCracken City,123
Mccune City,281
McFarland  329-1,16
McFarland  329-2,37
McFarland 329-5,3
Meade/226-1/M,659
Meade/226-2/M,490
Med Lodge Five (Mbr 4),46
Med Lodge Four (Mbr 2),170
Med Lodge One (Mbr 1),256
Med Lodge One (Mbr 3),182
Med Lodge Three (Mbr 4),278
Med Lodge Two (Mbr 2),163
Med Lodge Two (Mbr 3),195
Med Lodge Two Exclave  (Mbr 2),12
Medford USD 309 2-5,54
Medford USD 376,69
Medora USD 313 3-6,1297
Medway T/S,34
Melvern 421 MD 2-4,8
Melvern 456 MD 147,167
Melvern 456 MD 257,102
Menlo City-USD 316,25
Menlo Twp-USD 274,2
Menlo Twp-USD 315,1
Menlo Twp-USD 316,22
"Menno USD410-1,4",33
"Menno USD411-1,4",28
"Menno USD411-2,5",191
Meriden City 340 2/5,502
Meridian - USD 411,59
Meridian - USD 423,100
Meridian - USD 460,22
MF City 329-1,191
MF City 329-5,18
MH City 329-3,468
MH City 329-6,3
MH Twp 330-1 & 4,130
MI 103,15
MI 105,7
MI 314,11
MI6 368 2-5,75
MI6 416-4,107
MI9 362-2,60
MI9 362-4,118
MI9 368 2-5,89
Miami USD 310,51
Michigan Twp,61
Michigan Valley 287 MD 147,223
Michigan Valley 287 MD 147 H54,7
Michigan Valley 287 MD 257,19
Michigan Valley 434 MD 147,84
Michigan Valley 434 MD 147 H54,72
Milford - USD 378,12
Milford - USD 473,6
Milford - USD 475,1005
Milford City - USD 475,304
"Mill Creek Township, 108.1-4",57
Mill Creek Twp (H) 322.2,6
Mill Creek Twp (H) 322.3,206
Mill Creek Twp (H) 322.4,13
Millbrook Twp/USD 281,83
Millcreek 234,249
Millcreek 235,164
Milton Twp 206 75,285
Milton USD398,58
Miltonvale City/334/MD1/CC1,283
Mingona Twp (Usd 254),63
Minn/C3/H2/219,536
Minneapolis City I,416
Minneapolis City II,318
Minneapolis City III,466
Minneapolis City III-2,31
Minneha 1 in 385-2 & CV Imp D,1590
Minneha 1 in USD 259-2,1
Minneha 1 in USD 385-2,8
Minneha 12,2
Minneha 14 in SD Imp Dist,141
Minneha 18,3
Minneha 2 - Eastborough,639
Minneha 20,3
Minneha 22,2
Minneha 26,25
Minneha 3,4
Minneha 5,3
Minneha 7,35
Minneha 8,36
Minneha 9,2
Minneha 9 in SS Imp Dist,321
Mission (101/2),11
Mission (505),206
Mission Twp (415 1-4),77
Mission Twp (430 2-5),140
Mission Twp (430 3-6),188
Mitchell Twp - USD 115,241
Mitchell Twp - USD 380,15
